event_id,date,symbol,action,entry_time_us,exit_time_us,unresolved_mark,account_return_24bp,pred_full,pred_structural,pred_constant,liq_aligned_notional,liq_aligned_count,liq_aligned_share
2022-03-01:ETHUSDT:1646132299:1,2022-03-01,ETHUSDT,EXHAUSTION_REJECT,1646132301112023,1646132626999999,False,-0.000299828046139,-0.000933764231257,-0.00110063983445,-0.0032760298133,1474.375,1,1
2022-03-01:BTCUSDT:1646132489:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646132491152107,1646132504999999,False,-0.00125793939394,-0.00149249344937,-0.00180626657796,-0.00293831002606,350.688,1,1
2022-03-01:BTCUSDT:1646132489:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646132491152107,1646132504999999,False,-0.00499661168422,-0.00494876248365,-0.00511033117996,-0.0032760298133,350.688,1,1
2022-03-01:BTCUSDT:1646133968:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646133970111874,1646133970951633,False,-0.00148706435058,-0.00155050011742,-0.00168471555418,-0.00293831002606,2151.943,2,1
2022-03-01:BTCUSDT:1646133968:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646133970111874,1646133970951633,False,-0.00534719990606,-0.00519750094682,-0.00502785305661,-0.0032760298133,2151.943,2,1
2022-03-01:BTCUSDT:1646135173:-1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646135175111743,1646135269999999,False,-0.00178608897885,-0.00218657549698,-0.00206246320157,-0.00293831002606,9382.646,1,1
2022-03-01:BTCUSDT:1646135173:-1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646135175111743,1646135269999999,False,-0.00521445252102,-0.0050792728802,-0.00485768314139,-0.0032760298133,9382.646,1,1
2022-03-01:BTCUSDT:1646135269:-1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646135271114810,1646135354999999,False,-0.00586578341091,-0.0047267157917,-0.00467787482732,-0.00293831002606,2462.457,1,1
2022-03-01:BTCUSDT:1646135269:-1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646135271114810,1646135354999999,False,-0.000884138520735,-0.00224284813879,-0.00244133202582,-0.0032760298133,2462.457,1,1
2022-03-01:BTCUSDT:1646135406:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646135408111341,1646135668999999,False,-0.00492346560483,-0.00488294978582,-0.00466003254541,-0.00293831002606,657.0375,1,1
2022-03-01:BTCUSDT:1646135406:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646135408111341,1646135668999999,False,0.000304292130531,-0.000119505296103,-0.000457074296833,-0.0032760298133,657.0375,1,1
2022-03-01:BTCUSDT:1646136624:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646136626111315,1646136631999999,False,-0.00200132627538,-0.00220523629022,-0.00214207760459,-0.00293831002606,2945.454,1,1
2022-03-01:BTCUSDT:1646136624:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646136626111315,1646136626316214,False,-0.00486905313794,-0.00456391645122,-0.0044201634148,-0.0032760298133,2945.454,1,1
2022-03-01:BTCUSDT:1646136684:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646136686111632,1646136807999999,False,-0.000463804733171,-0.000672437639499,-0.000811909274022,-0.00293831002606,44.07,1,1
2022-03-01:BTCUSDT:1646136684:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646136686111632,1646136807999999,False,-0.00726922852795,-0.0066866830918,-0.00683146692589,-0.0032760298133,44.07,1,1
2022-03-01:BTCUSDT:1646136807:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646136809112627,1646136997999999,False,-0.000307729490441,-0.000673318762747,-0.00076366933063,-0.00293831002606,1236.2,1,1
2022-03-01:BTCUSDT:1646136807:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646136809112627,1646136997999999,False,-0.00621393130739,-0.00564743876607,-0.00516549454155,-0.0032760298133,1236.2,1,1
2022-03-01:BTCUSDT:1646136997:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646136999112927,1646137030999999,False,-0.000709619586641,-0.000544040949244,-0.000312637877914,-0.00293831002606,64130.4,2,1
2022-03-01:BTCUSDT:1646136997:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646136999112927,1646137030999999,False,-0.00528760824542,-0.00549628633474,-0.00534779981558,-0.0032760298133,64130.4,2,1
2022-03-01:BTCUSDT:1646137101:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646137103111580,1646137433999999,False,0.00151077385374,0.000639692070174,0.000653220497573,-0.00293831002606,3200.172,2,1
2022-03-01:BTCUSDT:1646137101:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646137103111580,1646137430999999,False,-0.00495847201673,-0.00390654046154,-0.0036810677357,-0.0032760298133,3200.172,2,1
2022-03-01:BTCUSDT:1646137163:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646137165111498,1646137434999999,False,0.00123129502322,0.000855581773883,0.000577711919288,-0.00293831002606,22233,1,1
2022-03-01:BTCUSDT:1646137163:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646137165111498,1646137434999999,False,-0.0050629520019,-0.00418065360525,-0.00363006026873,-0.0032760298133,22233,1,1
2022-03-01:BTCUSDT:1646137224:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646137226111756,1646137712999999,False,0.00122871714398,0.000136032356799,1.52221130672e-05,-0.00293831002606,112920.3855,2,1
2022-03-01:BTCUSDT:1646137224:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646137226111756,1646137712999999,False,-0.00523805682054,-0.00405907737974,-0.00348819399132,-0.0032760298133,112920.3855,2,1
2022-03-01:BTCUSDT:1646137360:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646137362115323,1646137397999999,False,-0.00132673733804,-0.00160458755556,-0.00167543855385,-0.00293831002606,1826.181,1,1
2022-03-01:BTCUSDT:1646137360:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646137362115323,1646137397999999,False,-0.00641303575997,-0.00614780225491,-0.00627116567794,-0.0032760298133,1826.181,1,1
2022-03-01:ETHUSDT:1646137397:1,2022-03-01,ETHUSDT,CASCADE_CONTINUE,1646137399130979,1646137995999999,False,-0.00506931141967,-0.00449100182017,-0.00463107489924,-0.00293831002606,3714.5,1,1
2022-03-01:ETHUSDT:1646137397:1,2022-03-01,ETHUSDT,EXHAUSTION_REJECT,1646137399130979,1646137995999999,False,0.00175195700985,0.00175852887987,0.00140880912125,-0.0032760298133,3714.5,1,1
2022-03-01:BTCUSDT:1646137430:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646137432111943,1646137587999999,False,-0.00514748391979,-0.00472328972274,-0.00459392218843,-0.00293831002606,12854.448,2,1
2022-03-01:BTCUSDT:1646137430:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646137432111943,1646137587999999,False,0.000621098919507,0.000178488783472,0.000390893992131,-0.0032760298133,12854.448,2,1
2022-03-01:BTCUSDT:1646137989:-1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646137991132131,1646138007999999,False,0.000398356423403,0.000444312452593,0.000152414250021,-0.00293831002606,14612.814,1,1
2022-03-01:BTCUSDT:1646137989:-1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646137991132131,1646138007999999,False,-0.00523177883886,-0.00537637756433,-0.00516302885416,-0.0032760298133,14612.814,1,1
2022-03-01:BTCUSDT:1646138832:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646138834132730,1646138879999999,False,-0.00112076438342,-0.0017183839965,-0.0019490955251,-0.00293831002606,44.6215,1,1
2022-03-01:BTCUSDT:1646138832:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646138834132730,1646138879999999,False,-0.00663077265323,-0.00622047878162,-0.00615901745028,-0.0032760298133,44.6215,1,1
2022-03-01:BTCUSDT:1646138907:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646138909111695,1646138993999999,False,-0.00514524055338,-0.00426331546949,-0.00432699303667,-0.00293831002606,2552.5825,2,1
2022-03-01:BTCUSDT:1646138907:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646138909111695,1646138993999999,False,0.00177717622475,0.00128506105789,0.000917064666871,-0.0032760298133,2552.5825,2,1
2022-03-01:BTCUSDT:1646139255:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646139257111640,1646139259999999,False,-0.000944570323294,-0.00139392261714,-0.00164097471667,-0.00293831002606,5335.5435,1,1
2022-03-01:BTCUSDT:1646139255:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646139257111640,1646139259999999,False,-0.00617184371652,-0.00528869772834,-0.0051812457676,-0.0032760298133,5335.5435,1,1
2022-03-01:BTCUSDT:1646139819:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646139821131502,1646139911999999,False,-0.000500944847286,-0.00124770117424,-0.00163462076565,-0.00293831002606,6435.585,2,1
2022-03-01:BTCUSDT:1646139819:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646139821131502,1646139911999999,False,-0.00564546627054,-0.0045680816056,-0.00435527098525,-0.0032760298133,6435.585,2,1
2022-03-01:BTCUSDT:1646139903:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646139905131642,1646140026999999,False,-0.00577690196676,-0.00503558461628,-0.00491564891663,-0.00293831002606,902.244,2,1
2022-03-01:BTCUSDT:1646139903:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646139905131642,1646140029999999,False,0.000812110638257,0.000185864185854,-0.000425551846847,-0.0032760298133,902.244,2,1
2022-03-01:ETHUSDT:1646139999:1,2022-03-01,ETHUSDT,CASCADE_CONTINUE,1646140001114729,1646140971999999,False,-0.0052723316032,-0.00481393763639,-0.00477172332115,-0.00293831002606,3995.2535,1,1
2022-03-01:ETHUSDT:1646139999:1,2022-03-01,ETHUSDT,EXHAUSTION_REJECT,1646140001114729,1646140971999999,False,0.00243018669702,0.00188614085764,0.00187407671387,-0.0032760298133,3995.2535,1,1
2022-03-01:BTCUSDT:1646140119:-1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646140121131862,1646140225999999,False,-0.00496329137929,-0.00427638139866,-0.00458231180756,-0.00293831002606,22936.458,1,1
2022-03-01:BTCUSDT:1646140119:-1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646140121131862,1646140711999999,False,-0.00508436619637,-0.00500947781356,-0.00463395373306,-0.0032760298133,22936.458,1,1
2022-03-01:ETHUSDT:1646140221:1,2022-03-01,ETHUSDT,CASCADE_CONTINUE,1646140223114444,1646140446999999,False,-0.00514344172452,-0.00471741104891,-0.00486351404881,-0.00293831002606,180.948,1,1
2022-03-01:ETHUSDT:1646140221:1,2022-03-01,ETHUSDT,EXHAUSTION_REJECT,1646140223114444,1646140446999999,False,0.00147057144115,0.000819696633021,0.000890685780557,-0.0032760298133,180.948,1,1
2022-03-01:BTCUSDT:1646140646:-1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646140648112231,1646140711999999,False,-0.00139943480911,-0.00238078052533,-0.00260553327873,-0.00293831002606,29165.8725,1,1
2022-03-01:BTCUSDT:1646140646:-1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646140648112231,1646140711999999,False,-0.005030899931,-0.00432779426193,-0.00447745951113,-0.0032760298133,29165.8725,1,1
2022-03-01:BTCUSDT:1646140711:-1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646140713111861,1646141334999999,False,-0.00551718507179,-0.00494461576002,-0.00489341550675,-0.00293831002606,576.511,1,1
2022-03-01:BTCUSDT:1646140711:-1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646140713111861,1646141334999999,False,-8.344488888e-05,-0.000711610814871,-0.000936178162489,-0.0032760298133,576.511,1,1
2022-03-01:ETHUSDT:1646142687:1,2022-03-01,ETHUSDT,CASCADE_CONTINUE,1646142689112193,1646143319999999,False,0.00102408084569,0.000473761065223,0.000473795859444,-0.00293831002606,183.027,1,1
2022-03-01:ETHUSDT:1646142687:1,2022-03-01,ETHUSDT,EXHAUSTION_REJECT,1646142689112193,1646143319999999,False,-0.00556091678977,-0.00529510769269,-0.00532176445961,-0.0032760298133,183.027,1,1
2022-03-01:ETHUSDT:1646142750:1,2022-03-01,ETHUSDT,CASCADE_CONTINUE,1646142752432379,1646143031999999,False,0.000537828145173,-0.000297544358095,-0.000152772471078,-0.00293831002606,12204.2,1,1
2022-03-01:ETHUSDT:1646142750:1,2022-03-01,ETHUSDT,EXHAUSTION_REJECT,1646142752432379,1646143016999999,False,-0.00496200987902,-0.00416366051523,-0.00410765178189,-0.0032760298133,12204.2,1,1
2022-03-01:ETHUSDT:1646142869:1,2022-03-01,ETHUSDT,CASCADE_CONTINUE,1646142871171554,1646143031999999,False,-0.000718819287846,-0.000865986324999,-0.000847702038686,-0.00293831002606,2959.5185,1,1
2022-03-01:ETHUSDT:1646142869:1,2022-03-01,ETHUSDT,EXHAUSTION_REJECT,1646142871171554,1646143016999999,False,-0.00487614135274,-0.00461461854258,-0.00481839714134,-0.0032760298133,2959.5185,1,1
2022-03-01:ETHUSDT:1646143008:1,2022-03-01,ETHUSDT,CASCADE_CONTINUE,1646143010192296,1646143031999999,False,-0.000980448222566,-0.0015285132897,-0.00161053855351,-0.00293831002606,1925.973,1,1
2022-03-01:ETHUSDT:1646143008:1,2022-03-01,ETHUSDT,EXHAUSTION_REJECT,1646143010192296,1646143031999999,False,-0.00496855924391,-0.00456515450873,-0.00463462712695,-0.0032760298133,1925.973,1,1
2022-03-01:ETHUSDT:1646143319:1,2022-03-01,ETHUSDT,CASCADE_CONTINUE,1646143321151152,1646143791999999,False,-0.00503934624847,-0.00432238761991,-0.00420727548074,-0.00293831002606,4401.648,1,1
2022-03-01:ETHUSDT:1646143319:1,2022-03-01,ETHUSDT,EXHAUSTION_REJECT,1646143321151152,1646143791999999,False,0.0018023621713,0.000570422577658,0.000270312096729,-0.0032760298133,4401.648,1,1
2022-03-01:BTCUSDT:1646145122:-1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646145124111373,1646145131999999,False,-0.00144472788905,-0.00178685415386,-0.00182759721395,-0.00293831002606,883.6,1,1
2022-03-01:BTCUSDT:1646145122:-1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646145124111373,1646145131999999,False,-0.00581266616012,-0.00543230988882,-0.0055019048726,-0.0032760298133,883.6,1,1
2022-03-01:ETHUSDT:1646145182:-1,2022-03-01,ETHUSDT,CASCADE_CONTINUE,1646145184111208,1646145517999999,False,-0.0053516679399,-0.00505126092478,-0.00512779801502,-0.00293831002606,1182.68,1,1
2022-03-01:ETHUSDT:1646145182:-1,2022-03-01,ETHUSDT,EXHAUSTION_REJECT,1646145184111208,1646145517999999,False,0.00189926909531,0.00149524622317,0.00120768340338,-0.0032760298133,1182.68,1,1
2022-03-01:BTCUSDT:1646145182:-1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646145184112940,1646145214999999,False,0.00111085239085,0.000482852596646,0.000639465308607,-0.00293831002606,3603.49,1,1
2022-03-01:BTCUSDT:1646145182:-1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646145184112940,1646145214999999,False,-0.00522626519936,-0.00472100953527,-0.00489950095029,-0.0032760298133,3603.49,1,1
2022-03-01:ETHUSDT:1646145519:1,2022-03-01,ETHUSDT,CASCADE_CONTINUE,1646145521152905,1646145948999999,False,-0.00502271592748,-0.00468433282655,-0.00466027072923,-0.00293831002606,212.5165,1,1
2022-03-01:ETHUSDT:1646145519:1,2022-03-01,ETHUSDT,EXHAUSTION_REJECT,1646145521152905,1646145948999999,False,0.00249693318022,0.0020094751233,0.00165801048484,-0.0032760298133,212.5165,1,1
2022-03-01:BTCUSDT:1646146236:-1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646146238112454,1646146308999999,False,-0.000728879838603,-0.000776758233547,-0.000966794936649,-0.00293831002606,43.7445,1,1
2022-03-01:BTCUSDT:1646146236:-1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646146238112454,1646146301999999,False,-0.00508305420301,-0.00493230250726,-0.00461831360872,-0.0032760298133,43.7445,1,1
2022-03-01:BTCUSDT:1646146296:-1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646146298191915,1646146326999999,False,-0.000141316539487,-0.000493419897597,-0.000264299402487,-0.00293831002606,8128.293,1,1
2022-03-01:BTCUSDT:1646146296:-1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646146298191915,1646146326999999,False,-0.00515172072325,-0.00508249192069,-0.00511207120223,-0.0032760298133,8128.293,1,1
2022-03-01:BTCUSDT:1646146372:-1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646146374131199,1646146444999999,False,-0.00509565578882,-0.00482744055045,-0.00461222071486,-0.00293831002606,3612.658,1,1
2022-03-01:BTCUSDT:1646146372:-1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646146374131199,1646146614999999,False,0.00134192409946,0.000900230287185,0.000365066207333,-0.0032760298133,3612.658,1,1
2022-03-01:BTCUSDT:1646146614:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646146616111384,1646146777999999,False,-0.00562463663424,-0.00497989989415,-0.00500937800133,-0.00293831002606,132.555,1,1
2022-03-01:BTCUSDT:1646146614:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646146616111384,1646146777999999,False,0.000784449954035,0.000239667721071,0.00047199287502,-0.0032760298133,132.555,1,1
2022-03-01:BTCUSDT:1646146881:-1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646146883110962,1646146960999999,False,-0.000369239224111,-0.000780439490349,-0.00111161420468,-0.00293831002606,87.142,1,1
2022-03-01:BTCUSDT:1646146881:-1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646146883110962,1646146960999999,False,-0.00505929418524,-0.00450346737093,-0.00436582050817,-0.0032760298133,87.142,1,1
2022-03-01:ETHUSDT:1646146945:-1,2022-03-01,ETHUSDT,CASCADE_CONTINUE,1646146947111704,1646146974999999,False,0.000157525984858,-0.000475610186592,-0.000342510128755,-0.00293831002606,264.0735,1,1
2022-03-01:ETHUSDT:1646146945:-1,2022-03-01,ETHUSDT,EXHAUSTION_REJECT,1646146947111704,1646146974999999,False,-0.00550343567071,-0.00486792341607,-0.00442624521296,-0.0032760298133,264.0735,1,1
2022-03-01:BTCUSDT:1646147805:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646147807111589,1646147877999999,False,-0.000539459470253,-0.000252143526263,-0.000424095353168,-0.00293831002606,44.0985,1,1
2022-03-01:BTCUSDT:1646147805:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646147807111589,1646147877999999,False,-0.00495658070209,-0.00524999752594,-0.0051329556294,-0.0032760298133,44.0985,1,1
2022-03-01:BTCUSDT:1646148922:-1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646148924111839,1646149022999999,False,-0.00129611557857,-0.00173878872834,-0.00191022812214,-0.00293831002606,14160.7375,1,1
2022-03-01:BTCUSDT:1646148922:-1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646148924111839,1646149022999999,False,-0.00501860371358,-0.00461154794172,-0.00460930751622,-0.0032760298133,14160.7375,1,1
2022-03-01:ETHUSDT:1646149455:-1,2022-03-01,ETHUSDT,CASCADE_CONTINUE,1646149457251265,1646149547999999,False,0.000574311766248,-0.000179559620642,-0.000181577017467,-0.00293831002606,145.44,1,1
2022-03-01:ETHUSDT:1646149455:-1,2022-03-01,ETHUSDT,EXHAUSTION_REJECT,1646149457251265,1646149547999999,False,-0.00522000650714,-0.00446540238358,-0.00397397091655,-0.0032760298133,145.44,1,1
2022-03-01:BTCUSDT:1646149504:-1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646149506111972,1646149584999999,False,-0.000471974855946,-0.000963720331655,-0.000713476666092,-0.00293831002606,3075.492,2,1
2022-03-01:BTCUSDT:1646149504:-1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646149506111972,1646149584999999,False,-0.00509875540382,-0.00466907291674,-0.00463302076728,-0.0032760298133,3075.492,2,1
2022-03-01:ETHUSDT:1646149545:-1,2022-03-01,ETHUSDT,CASCADE_CONTINUE,1646149547151170,1646149922999999,False,-0.00521589841614,-0.00466533857153,-0.00448255647365,-0.00293831002606,348,1,1
2022-03-01:ETHUSDT:1646149545:-1,2022-03-01,ETHUSDT,EXHAUSTION_REJECT,1646149547151170,1646149922999999,False,0.00197614520311,0.00130814465321,0.001595967692,-0.0032760298133,348,1,1
2022-03-01:BTCUSDT:1646149579:-1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646149581131695,1646150030999999,False,-0.00532353671816,-0.00525808294427,-0.00536150794088,-0.00293831002606,2076.216,1,1
2022-03-01:BTCUSDT:1646149579:-1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646149581131695,1646150030999999,False,0.000348254176295,0.000341930130515,0.000131191655711,-0.0032760298133,2076.216,1,1
2022-03-01:BTCUSDT:1646149677:-1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646149679131822,1646150004999999,False,-0.00495032535251,-0.00453643750027,-0.00449504448081,-0.00293831002606,1984.624,1,1
2022-03-01:BTCUSDT:1646149677:-1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646149679131822,1646150004999999,False,0.00126214466573,0.000593571551121,0.000360131221558,-0.0032760298133,1984.624,1,1
2022-03-01:BTCUSDT:1646150330:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646150332111825,1646150488999999,False,-0.00701928312003,-0.00591430667903,-0.00605396131188,-0.00293831002606,965.052,1,1
2022-03-01:BTCUSDT:1646150330:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646150332111825,1646150488999999,False,-0.00123071965628,-0.00185618376102,-0.00143456355986,-0.0032760298133,965.052,1,1
2022-03-01:BTCUSDT:1646151509:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646151511111492,1646151515999999,False,0.000834483854517,0.000244140276505,0.000317048575258,-0.00293831002606,661.6275,1,1
2022-03-01:BTCUSDT:1646151509:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646151511111492,1646151515999999,False,-0.00566777840102,-0.00502212310192,-0.00483268667514,-0.0032760298133,661.6275,1,1
2022-03-01:BTCUSDT:1646152151:-1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646152153131792,1646152210999999,False,0.000333956475032,-0.000156003372166,-0.000205108944811,-0.00293831002606,10598.75,1,1
2022-03-01:BTCUSDT:1646152151:-1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646152153131792,1646152210999999,False,-0.00542739236326,-0.00510697198351,-0.00545959655098,-0.0032760298133,10598.75,1,1
2022-03-01:BTCUSDT:1646152308:-1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646152310152111,1646152419999999,False,0.000782996971662,7.67852064276e-05,-0.000451947336458,-0.00293831002606,11347.482,1,1
2022-03-01:BTCUSDT:1646152308:-1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646152310152111,1646152419999999,False,-0.00497592197466,-0.00443227444646,-0.00451008695019,-0.0032760298133,11347.482,1,1
2022-03-01:BTCUSDT:1646152474:-1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646152476111607,1646152690999999,False,-0.00517956259048,-0.00514010316452,-0.00502008824647,-0.00293831002606,12555.0735,2,1
2022-03-01:BTCUSDT:1646152474:-1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646152476111607,1646152690999999,False,0.000941813444853,0.000806615131704,0.000654225898155,-0.0032760298133,12555.0735,2,1
2022-03-01:BTCUSDT:1646153435:-1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646153437117213,1646153531999999,False,-0.00497956961191,-0.00477025236751,-0.00465781916788,-0.00293831002606,52630.418,2,1
2022-03-01:BTCUSDT:1646153435:-1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646153437117213,1646153531999999,False,-0.000253555178515,-0.000724547294513,-0.00108883411701,-0.0032760298133,52630.418,2,1
2022-03-01:ETHUSDT:1646153750:-1,2022-03-01,ETHUSDT,CASCADE_CONTINUE,1646153752171068,1646153876999999,False,-0.00492574379701,-0.00426215012902,-0.00415543434836,-0.00293831002606,1033.65,1,1
2022-03-01:ETHUSDT:1646153750:-1,2022-03-01,ETHUSDT,EXHAUSTION_REJECT,1646153752171068,1646153876999999,False,7.95491380581e-05,-0.000133900637957,-0.000284597098328,-0.0032760298133,1033.65,1,1
2022-03-01:BTCUSDT:1646153764:-1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646153766117197,1646153879999999,False,-0.00554335282699,-0.00516227724514,-0.00540536239146,-0.00293831002606,15061.553,2,1
2022-03-01:BTCUSDT:1646153764:-1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646153766117197,1646153879999999,False,0.000674213448608,0.000626130615838,0.000513344643068,-0.0032760298133,15061.553,2,1
2022-03-01:BTCUSDT:1646154013:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646154015136911,1646154268999999,False,-0.00549865915631,-0.00503967853611,-0.00511221699921,-0.00293831002606,392.7735,1,1
2022-03-01:BTCUSDT:1646154013:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646154015136911,1646154268999999,False,0.000257942295303,-2.28080085305e-08,0.00029799230652,-0.0032760298133,392.7735,1,1
2022-03-01:BTCUSDT:1646156851:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646156853132233,1646156908999999,False,-0.00317443328737,-0.0030943521693,-0.00327520320114,-0.00293831002606,306.698,1,1
2022-03-01:BTCUSDT:1646156851:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646156853132233,1646156908999999,False,-0.00531908404186,-0.00506090052235,-0.00447486457327,-0.0032760298133,306.698,1,1
2022-03-01:BTCUSDT:1646156933:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646156935112064,1646156956999999,False,-0.00242034335909,-0.00240121060415,-0.00225743133246,-0.00293831002606,3466.4015,1,1
2022-03-01:BTCUSDT:1646156933:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646156935112064,1646156956999999,False,-0.00527649535936,-0.00544877428705,-0.00513109816601,-0.0032760298133,3466.4015,1,1
2022-03-01:BTCUSDT:1646156993:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646156995112120,1646157042999999,False,-0.000572303619817,-0.000884836941525,-0.00113385010709,-0.00293831002606,87.89,1,1
2022-03-01:BTCUSDT:1646156993:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646156995112120,1646157042999999,False,-0.00499668477123,-0.00546575481489,-0.0046389000294,-0.0032760298133,87.89,1,1
2022-03-01:ETHUSDT:1646162405:1,2022-03-01,ETHUSDT,CASCADE_CONTINUE,1646162407130967,1646162744999999,False,0.000382970730944,-0.000645002755933,-0.000454666174327,-0.00293831002606,538.272,1,1
2022-03-01:ETHUSDT:1646162405:1,2022-03-01,ETHUSDT,EXHAUSTION_REJECT,1646162407130967,1646162744999999,False,-0.00502507707305,-0.00471081391777,-0.00447336417558,-0.0032760298133,538.272,1,1
2022-03-01:BTCUSDT:1646162632:1,2022-03-01,BTCUSDT,CASCADE_CONTINUE,1646162634132213,1646163019999999,False,-0.00506366872119,-0.00400665220305,-0.00381730591109,-0.00293831002606,8664.866,1,1
2022-03-01:BTCUSDT:1646162632:1,2022-03-01,BTCUSDT,EXHAUSTION_REJECT,1646162634132213,1646163019999999,False,-0.000835000267463,-0.00168262356452,-0.00185134758061,-0.0032760298133,8664.866,1,1
