event_id,date,symbol,raid_sign,event_second,decision_time_us,entry_time_us,entry_bid,entry_ask,entry_bid_amount,entry_ask_amount,lower_objective,upper_objective,label,label_status,label_exit_time_us,upper_route_exit_time_us,upper_route_exit_price,upper_route_exit_reason,lower_route_exit_time_us,lower_route_exit_price,lower_route_exit_reason,funding_rate_at_entry,source_end_time_us,raid_boundary,prior_range_low,prior_range_high,raid_extreme,range_width_bps,raid_depth_bps,response_return_signed_bps,flow_imbalance_1s_signed,flow_imbalance_5s_signed,mid_vs_mark_signed_bps,mark_vs_index_signed_bps,mark_acceptance_signed_bps,oi_change_5s_signed,bbo_imbalance_signed,spread_bps,source_file,liq_window_start_us,liq_window_end_us,liq_aligned_side,liq_aligned_notional,liq_opposing_notional,liq_total_notional,liq_aligned_count,liq_opposing_count,liq_total_count,liq_aligned_max_notional,liq_aligned_share,liq_log_aligned_opposing_ratio,liq_log_notional,liq_log_max,liq_log_count,liq_log_notional_per_range_bp,liq_log_notional_z,liq_log_max_z,liq_log_count_z,liq_log_notional_per_range_bp_z
2022-09-01:BTCUSDT:1662032413:1,2022-09-01,BTCUSDT,1,1662032413,1662032415000000,1662032415115574,20061.5,20062,131.474,34.495,20025,20090.5,1,upper_first,1662032731999999,1662032731999999,20090.5,target,1662032722999999,20090.5,stop,0.0001,1662076799792995,20057.75,19992.25,20057.75,20061.75,32.6557066471,1.9942416273,1.9942416273,0.849825886963,0.943288779936,-2.01337699637,-6.92739433358,3.30023625105,0,0.558159308452,0.249230500829,events_2022-09-01.csv,1662032413000000,1662032415000000,buy,463.7605,0,463.7605,1,0,1,463.7605,1,6.14152221914,6.14152221914,6.14152221914,0.69314718056,2.72139507826,-0.680402203579,-0.665678033608,-0.513455318052,-0.719249297305
2022-09-01:ETHUSDT:1662032484:1,2022-09-01,ETHUSDT,1,1662032484,1662032486000000,1662032486106544,1581.85,1581.9,40.58,69.16,1573.85,1588.8,0,lower_first,1662034317999999,1662034317999999,1573.7,stop,1662034317999999,1573.85,target,-1e-05,1662076799944637,1581.325,1566.375,1581.325,1581.875,94.5409703888,3.47809590059,3.47809590059,-0.328268320301,0.465217747014,0.158042797991,-4.17058975931,4.11080192259,0,-0.389504804139,0.316080600554,events_2022-09-01.csv,1662032484000000,1662032486000000,buy,7945,0,7945,1,0,1,7945,1,8.98042393637,8.98042393637,8.98042393637,0.69314718056,4.44309397768,1.24547952029,1.25347483929,-0.2,0.854304089267
2022-09-01:BTCUSDT:1662034972:-1,2022-09-01,BTCUSDT,-1,1662034972,1662034974000000,1662034974175915,19958,19958.5,22.996,64.695,19928,19993.5,1,upper_first,1662035453999999,1662035453999999,19993.5,target,1662035453999999,19996,stop,0.0001,1662076799792995,19960.75,19960.75,20026.25,19958.25,32.8143982566,1.25245794872,1.25245794872,1,0.761396633609,3.38091660406,2.78910416678,1.50240384615,-0,0.616841446236,0.250522966693,events_2022-09-01.csv,1662034972000000,1662034974000000,sell,874.192,0,874.192,1,0,1,874.192,1,6.77444329086,6.77444329086,6.77444329086,0.69314718056,3.31928211409,-0.362807621275,-0.347225482598,-0.513455318052,-0.403346201827
2022-09-01:ETHUSDT:1662035571:-1,2022-09-01,ETHUSDT,-1,1662035571,1662035573000000,1662035573107948,1563.65,1563.7,30.46,394.78,1559.75,1568.6,0,lower_first,1662035642999999,1662035642999999,1559.7,stop,1662035642999999,1559.75,target,-1.7e-05,1662076799944637,1564.175,1564.175,1573.025,1564.025,56.5793469401,0.958971982036,3.19657327345,0.984685120731,0.934436926464,2.07800511509,4.34593654933,5.7511662087,-41.805915258,0.937670559983,0.319759540825,events_2022-09-01.csv,1662035571000000,1662035573000000,sell,373.632,0,373.632,1,0,1,373.632,1,5.92594421081,5.92594421081,5.92594421081,0.69314718056,2.02863256888,-0.666906004276,-0.660996523889,-0.2,-0.6313418883
2022-09-01:BTCUSDT:1662035763:-1,2022-09-01,BTCUSDT,-1,1662035763,1662035765000000,1662035765115865,19892,19892.5,40.517,15.916,19839,19961.5,1,upper_first,1662036350999999,1662036350999999,19961.5,target,1662036349999999,19961.5,stop,0.0001,1662076799792995,19900.25,19900.25,20022.75,19892.25,61.5570156154,4.02004999937,4.02004999937,0.951047750744,0.568703605984,0.452417038026,4.35136301673,3.44221105528,-0,0.187458282101,0.251354170594,events_2022-09-01.csv,1662035763000000,1662035765000000,sell,7937.9955,0,7937.9955,1,0,1,7937.9955,1,8.9795420349,8.9795420349,8.9795420349,0.69314718056,4.86717705504,0.74369277166,0.762264075653,-0.513455318052,0.414508633644
2022-09-01:BTCUSDT:1662040243:-1,2022-09-01,BTCUSDT,-1,1662040243,1662040245000000,1662040245115147,19912,19912.5,83.162,30.638,19876,19964.5,1,upper_first,1662040790999999,1662040790999999,19964.5,target,1662040790999999,19968.5,stop,9.1e-05,1662076799792995,19920.25,19920.25,20008.75,19917.75,44.4271532737,1.25500432976,4.01601385525,0.14357874936,0.501669172355,3.13778647991,2.23360496312,2.50959921701,-0,-0.636187898705,0.251101708747,events_2022-09-01.csv,1662040243000000,1662040245000000,sell,39.639,0,39.639,1,0,1,39.639,1,3.70472819667,3.70472819667,3.70472819667,0.69314718056,0.63775318514,-1.90316537944,-1.89174445392,-0.513455318052,-1.82017452976
2022-09-01:ETHUSDT:1662041479:-1,2022-09-01,ETHUSDT,-1,1662041479,1662041481000000,1662041481126049,1548.2,1548.25,150.14,26.47,1542.775,1553.275,0,lower_first,1662041608999999,1662041608999999,1542.75,stop,1662041609999999,1542.775,target,-4.3e-05,1662076799944637,1548.025,1548.025,1558.525,1547.025,67.8283619451,6.45984399477,-1.29196879895,-0.250867314174,0.568647519165,-1.45348837209,5.35888380261,1.55014726399,2.96985186442,-0.826577572086,0.322950475544,events_2022-09-01.csv,1662041479000000,1662041481000000,sell,1588.1055,0,1588.1055,1,0,1,1588.1055,1,7.37092655829,7.37092655829,7.37092655829,0.69314718056,3.19513997046,0.237785980235,0.24468220804,-0.2,0.0864235821449
2022-09-01:ETHUSDT:1662041723:-1,2022-09-01,ETHUSDT,-1,1662041723,1662041725000000,1662041725107142,1540.95,1541,201.69,4.01,1534.325,1548.725,1,upper_first,1662042300999999,1662042300999999,1548.725,target,1662042300999999,1548.9,stop,-4.6e-05,1662076799944637,1541.525,1541.525,1555.925,1540.975,93.4139893936,3.56789542823,3.56789542823,0.873820476541,0.662345632381,3.40577359715,2.91838256753,2.59420195862,-0,-0.567648402775,0.324469897305,events_2022-09-01.csv,1662041723000000,1662041725000000,sell,24739.3875,0,24739.3875,1,0,1,24739.3875,1,10.1161923087,10.1161923087,10.1161923087,0.69314718056,5.58287958554,1.95657508801,1.96534599884,-0.2,1.55562733156
2022-09-01:ETHUSDT:1662041784:-1,2022-09-01,ETHUSDT,-1,1662041784,1662041786000000,1662041786106929,1535.15,1535.2,233.21,42.5,1526.625,1543.425,1,upper_first,1662042263999999,1662042263999999,1543.425,target,1662042263999999,1543.5,stop,-4.5e-05,1662076799944637,1535.025,1535.025,1551.825,1534.725,109.444471588,1.95436556408,-0.97718278204,-0.949913843787,-0.40229032798,1.66077255231,5.46778886524,-1.82392600072,-0,0.630823608276,0.325695767583,events_2022-09-01.csv,1662041784000000,1662041786000000,sell,1390.0705,0,1390.0705,1,0,1,1390.0705,1,7.2378288736,7.2378288736,7.2378288736,0.69314718056,2.61747967067,0.154454575733,0.161259913987,-0.2,-0.26901746887
2022-09-01:BTCUSDT:1662043878:-1,2022-09-01,BTCUSDT,-1,1662043878,1662043880000000,1662043880114408,19692.5,19693,51.831,0.027,19606.875,19780.125,1,upper_first,1662046379999999,1662046398999999,19780.125,target,1662046379999999,19780.5,stop,9.8e-05,1662076799792995,19693.5,19693.5,19866.75,19676.25,87.9731891233,8.75923528068,0.380836316551,0.714886597963,0.797609323741,3.58886527897,0.786747317572,11.2311295474,14.8080998782,-0.843528856738,0.253900547156,events_2022-09-01.csv,1662043878000000,1662043880000000,sell,1353.8145,0,1353.8145,1,0,1,1353.8145,1,7.21141982357,7.21141982357,7.21141982357,0.69314718056,2.79660697438,-0.143536395232,-0.127361904353,-0.513455318052,-0.679509899428
2022-09-01:BTCUSDT:1662044154:-1,2022-09-01,BTCUSDT,-1,1662044154,1662044156000000,1662044156114986,19665,19665.5,76.723,27.881,19640,19712.5,1,upper_first,1662044309999999,1662044309999999,19712.5,target,1662044309999999,19718,stop,9.9e-05,1662076799792995,19676.25,19676.25,19748.75,19671.75,36.8464519408,2.28702115495,5.59049615653,0.260185074157,0.495693765077,3.71583566145,1.4739172553,8.05042154242,-0,-0.794019373521,0.254255603158,events_2022-09-01.csv,1662044154000000,1662044156000000,sell,1409.904,0,1409.904,1,0,1,1409.904,1,7.25198591268,7.25198591268,7.25198591268,0.69314718056,3.67031592267,-0.123180665738,-0.106951184693,-0.513455318052,-0.217871923072
2022-09-01:BTCUSDT:1662051851:1,2022-09-01,BTCUSDT,1,1662051851,1662051853000000,1662051853114701,19701.5,19702,51.007,20.07,19662.5,19725,1,upper_first,1662052504999999,1662052504999999,19725,target,1662052503999999,19725,stop,0.0001,1662076799792995,19693.75,19631.25,19693.75,19701.75,31.7359568391,4.0622024754,4.06220247541,0.603398956676,0.453955536418,1.33000797497,-3.93770909565,2.08682194788,-1.39360549451,0.586300263639,0.253784562285,events_2022-09-01.csv,1662051851000000,1662051853000000,buy,11936.988,0,11936.988,1,0,1,11936.988,1,9.38748086353,9.38748086353,9.38748086353,0.69314718056,5.93260186622,0.948393116891,0.96751741045,-0.513455318052,0.977442726007
2022-09-01:ETHUSDT:1662051917:1,2022-09-01,ETHUSDT,1,1662051917,1662051919000000,1662051919126592,1547.35,1547.4,5.23,726.34,1541.5,1553.65,0,lower_first,1662052046999999,1662052042999999,1541.5,stop,1662052046999999,1541.5,target,-8.3e-05,1662076799944637,1547.575,1535.425,1547.575,1547.625,78.509926821,0.323086118606,-1.29234447442,-0.687707409349,-0.055817592293,-0.48466832531,-6.39353155434,-1.0338521979,0,-0.973230923792,0.323127877859,events_2022-09-01.csv,1662051917000000,1662051919000000,buy,559.908,0,559.908,1,0,1,559.908,1,6.3295568992,6.3295568992,6.3295568992,0.69314718056,2.09576805349,-0.41420730199,-0.408022203164,-0.2,-0.590032649605
2022-09-01:ETHUSDT:1662053150:1,2022-09-01,ETHUSDT,1,1662053150,1662053152000000,1662053152105775,1555.6,1555.65,41.99,512.63,1550.95,1560.4,1,upper_first,1662053260999999,1662053260999999,1560.4,target,1662053260999999,1561.15,stop,-8.9e-05,1662076799944637,1555.675,1546.225,1555.675,1555.825,60.745335626,0.964211676601,-0.321403892203,0.925624392292,0.871721098879,-1.12482324206,-5.20361554917,1.28567755207,9.49917331973,-0.77874001115,0.321414222581,events_2022-09-01.csv,1662053150000000,1662053152000000,buy,2188.97,0,2188.97,1,0,1,2188.97,1,7.69164312409,7.69164312409,7.69164312409,0.69314718056,3.61186867024,0.438584077791,0.445699316052,-0.2,0.34284156187
2022-09-01:BTCUSDT:1662053470:1,2022-09-01,BTCUSDT,1,1662053470,1662053472000000,1662053472114788,19913.5,19914,0.003,132.012,19855.5,19974,0,lower_first,1662053758999999,1662053749999999,19855.5,stop,1662053758999999,19855.5,target,0.0001,1662076799792995,19914.75,19796.25,19914.75,19915.25,59.503634241,0.251070186671,-0.502140373342,0.11203963689,0.861549833774,-0.878712560568,-2.15865621141,0.923988859909,-17.4068074434,-0.992225757588,0.251082794552,events_2022-09-01.csv,1662053470000000,1662053472000000,buy,80.058,0,80.058,1,0,1,80.058,1,4.39516494781,4.39516494781,4.39516494781,0.69314718056,0.852468935836,-1.55670990279,-1.54435304204,-0.513455318052,-1.70672605835
2022-09-01:BTCUSDT:1662054315:-1,2022-09-01,BTCUSDT,-1,1662054315,1662054317000000,1662054317114128,19772,19772.5,1.025,116.808,19756,19800.5,0,lower_first,1662054407999999,1662054407999999,19755,stop,1662054407999999,19756,target,0.0001,1662076799792995,19778.25,19778.25,19822.75,19772.75,22.4994627937,2.78083248012,3.03363543286,0.992740350095,0.975713130617,0.379305113033,2.44212838315,4.80222418805,-0,0.983818897949,0.25287966721,events_2022-09-01.csv,1662054315000000,1662054317000000,sell,1279.07,0,1279.07,1,0,1,1279.07,1,7.15467004292,7.15467004292,7.15467004292,0.69314718056,4.05783466126,-0.172012967886,-0.155915405297,-0.513455318052,-0.013120253043
2022-09-01:BTCUSDT:1662056503:1,2022-09-01,BTCUSDT,1,1662056503,1662056505000000,1662056505133614,19852.5,19853,132.401,4.104,19804.25,19872.25,1,upper_first,1662056823999999,1662056824999999,19872.25,target,1662056823999999,19872.5,stop,0.0001,1662076799792995,19838.25,19770.25,19838.25,19849.75,34.2772169924,5.79688228548,7.30911244691,0.550661713342,0.931187878189,3.38606764174,-5.96740437549,3.6645435501,0,0.834351461954,0.251854277115,events_2022-09-01.csv,1662056503000000,1662056505000000,buy,119.643,0,119.643,1,0,1,119.643,1,4.79283577132,4.79283577132,4.79283577132,0.69314718056,1.50195349084,-1.35716195798,-1.34426602666,-0.513455318052,-1.36356059548
2022-09-01:ETHUSDT:1662056583:1,2022-09-01,ETHUSDT,1,1662056583,1662056585000000,1662056585105545,1564.95,1565,665.86,131.09,1560.125,1568.625,1,upper_first,1662057222999999,1662057222999999,1568.625,target,1662057222999999,1569.2,stop,-6.4e-05,1662076799944637,1564.375,1555.875,1564.375,1564.475,54.3347982421,0.639232920495,3.83539752297,0.993490495552,0.983330742923,-0.415324847928,-7.27885683638,6.71359791303,0,0.673791957786,0.319493921628,events_2022-09-01.csv,1662056583000000,1662056585000000,buy,235.8225,0,235.8225,1,0,1,235.8225,1,5.46731091539,5.46731091539,5.46731091539,0.69314718056,1.67525831038,-0.954052672142,-0.948456382583,-0.2,-0.848777148941
2022-09-01:BTCUSDT:1662057118:1,2022-09-01,BTCUSDT,1,1662057118,1662057120000000,1662057120114003,19905.5,19906,21.514,17.826,19864.25,19911.25,1,upper_first,1662057133999999,1662057133999999,19911.25,target,1662057133999999,19929,stop,0.0001,1662076799792995,19887.75,19840.75,19887.75,19899.75,23.6326381818,6.03386506769,9.05079760154,0.823333441963,0.739878554226,1.85910496658,-5.45374834718,7.70362950571,-6.76041289385,-0.123740147617,0.251183703201,events_2022-09-01.csv,1662057118000000,1662057120000000,buy,103303.152,0,103303.152,1,0,1,103303.152,1,11.5454328479,11.5454328479,11.5454328479,0.69314718056,8.38302318091,2.03123565403,2.05328520218,-0.513455318052,2.2721616815
2022-09-01:ETHUSDT:1662059472:1,2022-09-01,ETHUSDT,1,1662059472,1662059474000000,1662059474165495,1567.25,1567.3,523.24,49.16,1563.45,1570.2,0,lower_first,1662059744999999,1662059744999999,1563.2,stop,1662059744999999,1563.45,target,-5.1e-05,1662076799944637,1566.825,1560.075,1566.825,1566.975,43.0807524771,0.957350055048,2.87205016514,0.31508947683,0.921840214831,-1.69054697169,-5.92934515802,4.46759081974,-7.09748263691,0.883535053665,0.319025059418,events_2022-09-01.csv,1662059472000000,1662059474000000,buy,1669.447,0,1669.447,1,0,1,1669.447,1,7.42084653427,7.42084653427,7.42084653427,0.69314718056,3.68264945672,0.269040481171,0.275970798255,-0.2,0.386393796892
2022-09-01:ETHUSDT:1662059532:1,2022-09-01,ETHUSDT,1,1662059532,1662059534000000,1662059534104885,1568.45,1568.5,33.26,410.95,1564.55,1571.4,0,lower_first,1662059731999999,1662059731999999,1564.45,stop,1662059731999999,1564.55,target,-5.1e-05,1662076799944637,1567.975,1561.125,1567.975,1568.675,43.6869210287,4.46435689345,3.18882635246,-0.272702536454,0.781506681908,-1.11560896312,-4.7152078196,3.37984337933,17.2214953309,-0.983601730425,0.318780981526,events_2022-09-01.csv,1662059532000000,1662059534000000,buy,47.274,0,47.274,1,0,1,47.274,1,3.87689311344,3.87689311344,3.87689311344,0.69314718056,0.733381207692,-1.94980064094,-1.94529041354,-0.2,-1.42832500333
2022-09-01:ETHUSDT:1662059803:-1,2022-09-01,ETHUSDT,-1,1662059803,1662059805000000,1662059805106083,1560.15,1560.2,757.92,5.28,1555.55,1564.5,0,lower_first,1662060554999999,1662060554999999,1555.35,stop,1662060554999999,1555.55,target,-5.1e-05,1662076799944637,1560.025,1560.025,1568.975,1559.925,57.3708754667,0.641015368343,-0.961523052516,-0.984513766878,-0.822015987921,-1.18590503785,5.95802475463,3.14005946888,-0,-0.940024922619,0.320476869582,events_2022-09-01.csv,1662059803000000,1662059805000000,sell,15.524,0,15.524,1,0,1,15.524,1,2.80481386953,2.80481386953,2.80481386953,0.69314718056,0.239481562656,-2.6210209506,-2.6172428231,-0.2,-1.73222715654
2022-09-01:BTCUSDT:1662062901:1,2022-09-01,BTCUSDT,1,1662062901,1662062903000000,1662062903113429,20000.5,20001,0.389,6.7,19908.5,20021,1,upper_first,1662063720999999,1662063720999999,20021,target,1662063720999999,20040,stop,0.0001,1662076799792995,19964.75,19852.25,19964.75,19971.75,56.3493156689,3.50617964162,18.282222417,0.53475472595,0.534912245731,13.1715038944,-10.7119495748,4.25714348677,-0.7468150797,-0.244417159082,0.249984375977,events_2022-09-01.csv,1662062901000000,1662062903000000,buy,6020.55,0,6020.55,1,0,1,6020.55,1,8.70309998024,8.70309998024,8.70309998024,0.69314718056,4.68067976779,0.604976424862,0.623172992348,-0.513455318052,0.315969834824
2022-09-01:BTCUSDT:1662062992:1,2022-09-01,BTCUSDT,1,1662062992,1662062994000000,1662062994114081,20002,20002.5,8.767,122.334,19944,20067.5,0,lower_first,1662063066999999,1662063066999999,19943,stop,1662063066999999,19944,target,0.0001,1662076799792995,20005.75,19882.25,20005.75,20012.75,61.7322519776,3.49899403921,-1.74949701961,0.858456333982,0.41979673257,-2.33419236944,-2.28368802123,3.49001047003,0,-0.886842646555,0.249971878164,events_2022-09-01.csv,1662062992000000,1662062994000000,buy,2432.1605,0,2432.1605,1,0,1,2432.1605,1,7.79694630855,7.79694630855,7.79694630855,0.69314718056,3.69879360607,0.150275973692,0.167244186605,-0.513455318052,-0.202825287504
2022-09-01:ETHUSDT:1662062992:1,2022-09-01,ETHUSDT,1,1662062992,1662062994000000,1662062994105110,1578.65,1578.7,82.65,447.23,1572.85,1585.4,0,lower_first,1662063073999999,1662063073999999,1572.5,stop,1662063073999999,1572.85,target,-3.4e-05,1662076799944637,1579.125,1566.575,1579.125,1579.275,79.4743924642,0.949893137023,-2.84967941107,-0.859848903756,0.341278157598,-2.31153105684,-0.0633292169339,2.47046527096,-0.377674015692,-0.773444252377,0.316721301091,events_2022-09-01.csv,1662062992000000,1662062994000000,buy,3046.368,0,3046.368,1,0,1,3046.368,1,8.02203354623,8.02203354623,8.02203354623,0.69314718056,3.67202422903,0.645438900059,0.652779754845,-0.2,0.379855971633
2022-09-01:BTCUSDT:1662063762:1,2022-09-01,BTCUSDT,1,1662063762,1662063764000000,1662063764153553,20036,20036.5,26.828,78.127,19994.5,20072,0,lower_first,1662063902999999,1662063902999999,19994,stop,1662063902999999,19994.5,target,0.0001,1662076799792995,20033.25,19955.75,20033.25,20036.25,38.6856850486,1.49751038898,1.49751038898,0.261384878693,0.629001105056,0.0299458130515,-5.42722702121,4.33903382848,0,-0.498433683,0.249547694803,events_2022-09-01.csv,1662063762000000,1662063764000000,buy,23678.1255,0,23678.1255,2,0,2,23054.0025,1,10.0723491584,10.0723491584,10.0456380531,1.09861228867,6.41846977215,1.29205438804,1.29866744691,1.94758913744,1.23415873803
2022-09-01:BTCUSDT:1662065608:1,2022-09-01,BTCUSDT,1,1662065608,1662065610000000,1662065610114069,20067.5,20068,24.727,32.606,20035,20087.5,1,upper_first,1662065891999999,1662065891999999,20087.5,target,1662065885999999,20090,stop,0.0001,1662076799792995,20061.25,20008.75,20061.25,20067.75,26.1698548196,3.24007726338,3.24007726338,0.984403079661,0.946209564215,0.588042699874,-5.9914535874,3.86862431021,2.71205027175,-0.123807458803,0.249155984104,events_2022-09-01.csv,1662065608000000,1662065610000000,buy,20.165,0,20.165,1,0,1,20.165,1,3.05234887397,3.05234887397,3.05234887397,0.69314718056,0.571286312818,-2.23052395187,-2.21998737206,-0.513455318052,-1.85529335565
2022-09-01:BTCUSDT:1662065674:1,2022-09-01,BTCUSDT,1,1662065674,1662065676000000,1662065676114130,20069,20069.5,11.927,70.16,20038.25,20097.25,0,lower_first,1662066246999999,1662066246999999,20037.5,stop,1662066246999999,20038.25,target,0.0001,1662076799792995,20067.75,20008.75,20067.75,20069.25,29.4004061243,0.747467952312,0.747467952311,-0.796527238415,0.795258803329,-0.124567129226,-3.2924705035,1.24582648129,0,-0.786173961154,0.249137361884,events_2022-09-01.csv,1662065674000000,1662065676000000,buy,181.5255,0,181.5255,1,0,1,181.5255,1,5.20688988929,5.20688988929,5.20688988929,0.69314718056,1.970498428,-1.14939301092,-1.13593580033,-0.513455318052,-1.11599744869
2022-09-01:ETHUSDT:1662066927:1,2022-09-01,ETHUSDT,1,1662066927,1662066929000000,1662066929105293,1594.4,1594.45,3.28,203.04,1586.7,1602.25,0,lower_first,1662067052999999,1662067052999999,1586.65,stop,1662067052999999,1586.7,target,-3.3e-05,1662076799944637,1594.475,1578.925,1594.475,1594.675,97.5242634723,1.25433136299,-0.313582840745,-0.78005939409,0.705851018705,-0.407653857972,0.501752999542,5.27091895962,0,0.101683937824,0.313592674475,events_2022-09-01.csv,1662066927000000,1662066929000000,buy,10574.19,0,10574.19,1,0,1,10574.19,1,9.26626597066,9.26626597066,9.26626597066,0.69314718056,4.69525079021,1.42444295033,1.43263346472,-0.2,1.00945908694
2022-09-01:ETHUSDT:1662069342:-1,2022-09-01,ETHUSDT,-1,1662069342,1662069344000000,1662069344105676,1576.45,1576.5,32.53,75.33,1574.55,1579.9,1,upper_first,1662069450999999,1662069450999999,1579.9,target,1662069450999999,1580,stop,-1.7e-05,1662076799944637,1577.225,1577.225,1582.575,1577.075,33.9203347652,0.951037423323,9.51037423323,0.961539704935,0.96064631476,9.5420452312,3.422552083,1.07772283505,3.11073061477,-0.937504051864,0.317314252169,events_2022-09-01.csv,1662069342000000,1662069344000000,sell,768.9815,0,768.9815,1,0,1,768.9815,1,6.64636648859,6.64636648859,6.64636648859,0.69314718056,3.16421777823,-0.215855331373,-0.209453890081,-0.2,0.0673968002978
2022-09-01:BTCUSDT:1662069780:1,2022-09-01,BTCUSDT,1,1662069780,1662069782000000,1662069782113643,20144.5,20145,47.68,32.24,20104.75,20161.75,0,lower_first,1662070237999999,1662070237999999,20100.5,stop,1662070237999999,20104.75,target,0.0001,1662076799792995,20133.25,20076.25,20133.25,20140.75,28.311375461,3.72518098171,5.71194417195,0.969352253957,0.508156588701,3.64992501515,-7.19535130682,2.99035634914,-0.371164800079,-0.28013029316,0.248203626255,events_2022-09-01.csv,1662069780000000,1662069782000000,buy,2488.7205,0,2488.7205,1,0,1,2488.7205,1,7.81992573416,7.81992573416,7.81992573416,0.69314718056,4.48757197549,0.161806860252,0.178806223381,-0.513455318052,0.213938270846
2022-09-01:BTCUSDT:1662069994:1,2022-09-01,BTCUSDT,1,1662069994,1662069996000000,1662069996114405,20142,20142.5,30.525,76.853,20125.25,20164.25,0,lower_first,1662070050999999,1662070050999999,20125,stop,1662070055999999,20125.25,target,0.0001,1662076799792995,20144.75,20105.75,20144.75,20146.75,19.3598828479,0.99281450502,0.248203626254,-0.634003501692,0.600804678268,-0.620455165909,-2.68460905195,3.72411738418,0,-0.972285418821,0.248197465904,events_2022-09-01.csv,1662069994000000,1662069996000000,buy,1639.9665,0,1639.9665,1,0,1,1639.9665,1,7.4030406765,7.4030406765,7.4030406765,0.69314718056,4.45096397494,-0.0473826290429,-0.0309483827184,-0.513455318052,0.194595853303
2022-09-01:BTCUSDT:1662070422:1,2022-09-01,BTCUSDT,1,1662070422,1662070424000000,1662070424133330,20159.5,20160,52.417,13.45,20118.75,20171.75,0,lower_first,1662070737999999,1662070737999999,20118.5,stop,1662070740999999,20118.75,target,0.0001,1662076799792995,20145.25,20092.25,20145.25,20146.25,26.3089313858,0.496394931808,7.19772651121,0.868259859902,0.84883210749,5.31538971584,-9.11866311176,1.94588068972,0,0.336790469516,0.248018948648,events_2022-09-01.csv,1662070422000000,1662070424000000,buy,6074.55,0,6074.55,1,0,1,6074.55,1,8.71202779909,8.71202779909,8.71202779909,0.69314718056,5.44627637072,0.609456330847,0.627665000614,-0.513455318052,0.720484939284
2022-11-01:BTCUSDT:1667266275:1,2022-11-01,BTCUSDT,1,1667266275,1667266277000000,1667266277107474,20519.5,20520,184.419,56.651,20498.25,20521.25,1,upper_first,1667266277788163,1667266277788163,20521.25,target,1667266277788163,20522,stop,-0.00012,1667347199988181,20509.75,20486.75,20509.75,20517.75,11.2141786224,3.90058386865,4.87572983581,0.889201517405,0.883270602893,2.30562777906,-11.3738279261,1.34066097999,0,0.544118712128,0.24366768601,events_2022-11-01.csv,1667266275000000,1667266277000000,buy,1464.366,0,1464.366,2,0,2,1443.75,1,7.2898603196,7.2898603196,7.2756915752,1.09861228867,4.87962760679,-0.104175600206,-0.0950237437557,1.94758913744,0.421087080076
2022-11-01:ETHUSDT:1667266276:1,2022-11-01,ETHUSDT,1,1667266276,1667266278000000,1667266278117626,1581.85,1581.9,990.37,55.55,1580.025,1582.925,0,lower_first,1667266401999999,1667266401999999,1578.65,stop,1667266401999999,1580.025,target,-7.5e-05,1667347199897934,1581.475,1578.575,1581.475,1581.525,18.3373116869,0.316160546327,2.21312382428,0.998297130487,0.965688722076,-0.537325132278,-6.82253204379,5.6925636144,0,0.881263169054,0.316090591563,events_2022-11-01.csv,1667266276000000,1667266278000000,buy,31.787,0,31.787,1,0,1,31.787,1,3.49003209536,3.49003209536,3.49003209536,0.69314718056,1.00556827947,-2.19201125533,-2.18776520702,-0.2,-1.26084515591
2022-11-01:ETHUSDT:1667270141:1,2022-11-01,ETHUSDT,1,1667270141,1667270143000000,1667270143117781,1588.95,1589,95.51,64.13,1585.175,1590.075,1,upper_first,1667270143298750,1667270143298750,1590.075,target,1667270143278698,1590.5,stop,-9e-05,1667347199897934,1587.625,1582.725,1587.625,1589.075,30.8637115188,9.1331391229,6.92858830013,-0.563739333331,0.076461619697,-2.04524716025,-3.27132494951,9.13328294281,5.97818680641,-0.767249674534,0.314717776833,events_2022-11-01.csv,1667270141000000,1667270143000000,buy,447.09,0,447.09,1,0,1,447.09,1,6.1049941051,6.1049941051,6.1049941051,0.69314718056,2.73993278071,-0.554804285894,-0.548772536178,-0.2,-0.193670656658
2022-11-01:ETHUSDT:1667270203:1,2022-11-01,ETHUSDT,1,1667270203,1667270205000000,1667270205177590,1591.5,1591.55,181.25,75.45,1587.8,1595.15,0,lower_first,1667270380999999,1667270380999999,1587.7,stop,1667270380999999,1587.8,target,-9e-05,1667347199897934,1591.475,1584.125,1591.475,1591.525,46.1835718437,0.314173958122,0.314173958122,0.7623923404,0.615539844649,0.282755673964,-6.34226902524,1.75967823027,0.912196102614,0.600015884993,0.314164087903,events_2022-11-01.csv,1667270203000000,1667270205000000,buy,3454.272,0,3454.272,1,0,1,3454.272,1,8.14765645959,8.14765645959,8.14765645959,0.69314718056,4.32802425534,0.724090409531,0.731517049507,-0.2,0.783500360738
