family,span,mode,confirm_seconds,overshoot_min_bps,pair_margin_min_bps,reclaim_min_bps,reversal_flow_min,displacement_ratio_min,fvg_min_bps,entry_mode,target_r,candidate_id,fit_trades,development_trades,development_gate,fit_12bp_trades,fit_12bp_mean_bps,fit_12bp_median_bps,fit_12bp_total_return,fit_12bp_profit_factor,fit_12bp_mdd,fit_12bp_top5_positive_share,fit_12bp_top10_removed_return,fit_12bp_positive_date_fraction,fit_12bp_positive_symbol_date_fraction,fit_18bp_trades,fit_18bp_mean_bps,fit_18bp_median_bps,fit_18bp_total_return,fit_18bp_profit_factor,fit_18bp_mdd,fit_18bp_top5_positive_share,fit_18bp_top10_removed_return,fit_18bp_positive_date_fraction,fit_18bp_positive_symbol_date_fraction,fit_24bp_trades,fit_24bp_mean_bps,fit_24bp_median_bps,fit_24bp_total_return,fit_24bp_profit_factor,fit_24bp_mdd,fit_24bp_top5_positive_share,fit_24bp_top10_removed_return,fit_24bp_positive_date_fraction,fit_24bp_positive_symbol_date_fraction,development_12bp_trades,development_12bp_mean_bps,development_12bp_median_bps,development_12bp_total_return,development_12bp_profit_factor,development_12bp_mdd,development_12bp_top5_positive_share,development_12bp_top10_removed_return,development_12bp_positive_date_fraction,development_12bp_positive_symbol_date_fraction,development_18bp_trades,development_18bp_mean_bps,development_18bp_median_bps,development_18bp_total_return,development_18bp_profit_factor,development_18bp_mdd,development_18bp_top5_positive_share,development_18bp_top10_removed_return,development_18bp_positive_date_fraction,development_18bp_positive_symbol_date_fraction,development_24bp_trades,development_24bp_mean_bps,development_24bp_median_bps,development_24bp_total_return,development_24bp_profit_factor,development_24bp_mdd,development_24bp_top5_positive_share,development_24bp_top10_removed_return,development_24bp_positive_date_fraction,development_24bp_positive_symbol_date_fraction,hold_min_bps,sweep_flow_min,pair_flow_min,pair_target_distance_min_bps
catchup,4,single,3,0.0,0.0,,,,0.0,market,2.5,fde48010425395591908,61,18,False,61,-10.119939235184956,-15.38969908112663,-0.05996961238192622,0.20215733885270704,0.05996961238192622,0.9694301349882845,-0.07441540200383434,0.0,0.0,61,-16.119939235184958,-21.38969908112663,-0.09379638389137535,0.11125112832236146,0.09379638389137535,1.0,-0.10484820601056943,0.0,0.0,61,-22.11993923518496,-27.38969908112663,-0.12642515308459623,0.06841236349926257,0.12642515308459623,1.0,-0.1350112752699546,0.0,0.0,18,-10.911579640045177,-14.576615176183017,-0.019466358675106266,0.0849273804490477,0.019466358675106266,1.0,-0.021250477858107186,0.0,0.0,18,-16.91157964004518,-20.57661517618302,-0.030013744757629857,0.03862011620979303,0.030013744757629857,1.0,-0.03119844929338933,0.0,0.0,18,-22.91157964004518,-26.57661517618302,-0.040453913891541515,0.014878182101460607,0.040453913891541515,1.0,-0.0410512006541518,0.0,0.0,0.5,0.2,0.0,6.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,1.5,e9e2d16f6c147eb47517,28,2,False,28,-5.288909901154355,-10.2329122326008,-0.01478492631405326,0.5497574727036646,0.01478492631405326,0.8601549065766861,-0.027710530919516696,0.0,0.16666666666666666,28,-11.288909901154359,-16.2329122326008,-0.031211879663038733,0.2856257845922593,0.031211879663038733,0.99329874039434,-0.042206530093921835,0.0,0.0,28,-17.288909901154355,-22.2329122326008,-0.04737456311006283,0.16991170263664152,0.04737456311006283,1.0,-0.05649492736227035,0.0,0.0,2,-3.3427367538387713,-3.3427367538387713,-0.0006730888191860407,0.7316582958234157,0.00249140308927831,1.0,-0.00249140308927831,0.0,0.5,2,-9.342736753838771,-9.342736753838771,-0.0018723276907756103,0.39556657711565046,0.003091403089278355,1.0,-0.003091403089278355,0.0,0.5,2,-15.342736753838773,-15.342736753838773,-0.003070846562365004,0.16873143448345143,0.003691403089278289,1.0,-0.003691403089278289,0.0,0.5,0.5,0.2,0.0,12.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,2.5,31a390e89fec31472dc9,28,2,False,28,-6.665506951107319,-17.535522078233825,-0.01856813674654323,0.45595592587821365,0.01856813674654323,0.9694301349882845,-0.031444107233025265,0.0,0.16666666666666666,28,-12.66550695110732,-23.535522078233825,-0.03493423584924882,0.25765729078577015,0.03493423584924882,1.0,-0.04588664174369761,0.0,0.0,28,-18.665506951107318,-29.535522078233825,-0.05103700821988866,0.15937775353160186,0.05103700821988866,1.0,-0.06012230849819622,0.0,0.0,2,-0.7599305752816647,-0.7599305752816647,-0.00015558596686182646,0.923038842436006,0.001974841853566889,1.0,-0.001974841853566889,0.0,0.5,2,-6.759930575281665,-6.759930575281665,-0.001355134775192779,0.4749246004435433,0.0025748418535669337,1.0,-0.0025748418535669337,0.0,0.5,2,-12.759930575281665,-12.759930575281665,-0.0025539635835235552,0.1961848076970522,0.0031748418535668677,1.0,-0.0031748418535668677,0.0,0.5,0.5,0.2,0.0,12.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,1.5,2ab71ba3a9c4b0db6072,57,18,False,57,-10.08349666282191,-16.515400741815778,-0.05596879109801711,0.22766943962984565,0.05596879109801711,0.9179900320315184,-0.07092382915422335,0.0,0.0,57,-16.08349666282191,-22.515400741815778,-0.08774978470492756,0.12044023352961271,0.08774978470492756,1.0,-0.09909564226067691,0.0,0.0,57,-22.083496662821908,-28.515400741815778,-0.11847901250398529,0.07297488942197877,0.11847901250398529,1.0,-0.12714323507669767,0.0,0.0,18,-10.931330030239286,-16.132251409840194,-0.01950317492371234,0.0847869463384282,0.01950317492371234,1.0,-0.021287227118113594,0.0,0.0,18,-16.931330030239284,-22.132251409840194,-0.030050188013429735,0.03857680375713116,0.030050188013429735,1.0,-0.031234848038774632,0.0,0.0,18,-22.931330030239284,-28.132251409840194,-0.04048998771320378,0.014865558251964419,0.04048998771320378,1.0,-0.04108725202101349,0.0,0.0,0.5,0.2,0.2,6.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,2.5,4d0839cdc81b3ee228f1,58,18,False,58,-10.031016506188582,-15.37421270837246,-0.05662105085863278,0.20700117059525297,0.05662105085863278,0.9824789085915416,-0.0706961078515711,0.0,0.0,58,-16.031016506188585,-21.37421270837246,-0.08892742899197614,0.11690592283986043,0.08892742899197614,1.0,-0.10003863161075954,0.0,0.0,58,-22.031016506188585,-27.37421270837246,-0.12014589341444415,0.07196579034896518,0.12014589341444415,1.0,-0.1287937326821469,0.0,0.0,18,-10.911579640045177,-14.576615176183017,-0.019466358675106266,0.0849273804490477,0.019466358675106266,1.0,-0.021250477858107186,0.0,0.0,18,-16.91157964004518,-20.57661517618302,-0.030013744757629857,0.03862011620979303,0.030013744757629857,1.0,-0.03119844929338933,0.0,0.0,18,-22.91157964004518,-26.57661517618302,-0.040453913891541515,0.014878182101460607,0.040453913891541515,1.0,-0.0410512006541518,0.0,0.0,0.5,0.2,0.2,6.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,1.5,0db7d8220d427eac8231,25,2,False,25,-5.426719310810036,-20.251186564439685,-0.013557247169482589,0.5553282150038205,0.013557247169482589,0.9179900320315184,-0.026498958405497097,0.0,0.16666666666666666,25,-11.426719310810036,-26.251186564439685,-0.028255852931878822,0.30528558826304464,0.028255852931878822,1.0,-0.0392840509258372,0.0,0.0,25,-17.426719310810036,-32.251186564439685,-0.04274407562867455,0.18529697417202848,0.04274407562867455,1.0,-0.051908771819606625,0.0,0.0,2,-3.3427367538387713,-3.3427367538387713,-0.0006730888191860407,0.7316582958234157,0.00249140308927831,1.0,-0.00249140308927831,0.0,0.5,2,-9.342736753838771,-9.342736753838771,-0.0018723276907756103,0.39556657711565046,0.003091403089278355,1.0,-0.003091403089278355,0.0,0.5,2,-15.342736753838773,-15.342736753838773,-0.003070846562365004,0.16873143448345143,0.003691403089278289,1.0,-0.003691403089278289,0.0,0.5,0.5,0.2,0.2,12.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,2.5,5f42023ca46e317f0d95,25,2,False,25,-6.044674345746415,-17.500948189753885,-0.015072095535203944,0.5012435526802518,0.015072095535203944,0.9824789085915416,-0.02799393260207972,0.0,0.16666666666666666,25,-12.044674345746417,-23.500948189753885,-0.029749019638369067,0.29016306002854597,0.029749019638369067,1.0,-0.04076027187749376,0.0,0.0,25,-18.044674345746415,-29.500948189753885,-0.04421585824768792,0.1800941380673413,0.04421585824768792,1.0,-0.053366463702570144,0.0,0.0,2,-0.7599305752816647,-0.7599305752816647,-0.00015558596686182646,0.923038842436006,0.001974841853566889,1.0,-0.001974841853566889,0.0,0.5,2,-6.759930575281665,-6.759930575281665,-0.001355134775192779,0.4749246004435433,0.0025748418535669337,1.0,-0.0025748418535669337,0.0,0.5,2,-12.759930575281665,-12.759930575281665,-0.0025539635835235552,0.1961848076970522,0.0031748418535668677,1.0,-0.0031748418535668677,0.0,0.5,0.5,0.2,0.2,12.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,1.5,86177b9686bc78cd1e16,59,18,False,59,-11.483905775040537,-16.515400741815778,-0.06558793474388025,0.1177749176232486,0.06558793474388025,0.7961333220261835,-0.07271501645167544,0.0,0.0,59,-17.483905775040537,-22.515400741815778,-0.09813384403037706,0.03913266353846218,0.09813384403037706,1.0,-0.10191223583658382,0.0,0.0,59,-23.483905775040537,-28.515400741815778,-0.12956472070435532,0.01473343383101559,0.12956472070435532,1.0,-0.13136546261284687,0.0,0.0,18,-10.931330030239286,-16.132251409840194,-0.01950317492371234,0.0847869463384282,0.01950317492371234,1.0,-0.021287227118113594,0.0,0.0,18,-16.931330030239284,-22.132251409840194,-0.030050188013429735,0.03857680375713116,0.030050188013429735,1.0,-0.031234848038774632,0.0,0.0,18,-22.931330030239284,-28.132251409840194,-0.04048998771320378,0.014865558251964419,0.04048998771320378,1.0,-0.04108725202101349,0.0,0.0,0.5,0.4,0.0,6.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,2.5,2f449c1b01fcc6fb2128,60,18,False,60,-11.794765497179235,-15.427638704363023,-0.06838855117939513,0.08536024142174772,0.06838855117939513,0.9597108384732059,-0.07441540200383434,0.0,0.0,60,-17.794765497179235,-21.427638704363023,-0.1013780248295838,0.03499548226339719,0.1013780248295838,1.0,-0.10484820601056943,0.0,0.0,60,-23.794765497179238,-27.427638704363023,-0.1332180913934773,0.014304824158036746,0.1332180913934773,1.0,-0.1350112752699546,0.0,0.0,18,-10.911579640045177,-14.576615176183017,-0.019466358675106266,0.0849273804490477,0.019466358675106266,1.0,-0.021250477858107186,0.0,0.0,18,-16.91157964004518,-20.57661517618302,-0.030013744757629857,0.03862011620979303,0.030013744757629857,1.0,-0.03119844929338933,0.0,0.0,18,-22.91157964004518,-26.57661517618302,-0.040453913891541515,0.014878182101460607,0.040453913891541515,1.0,-0.0410512006541518,0.0,0.0,0.5,0.4,0.0,6.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,1.5,d325398abd771ff176da,27,2,False,27,-8.831819026547915,-20.251186564439685,-0.02360854044074434,0.27500295076158104,0.02360854044074434,0.7961333220261835,-0.02912540973259603,0.0,0.0,27,-14.831819026547917,-26.251186564439685,-0.03931712614741867,0.09494720397145633,0.03931712614741867,1.0,-0.043026966015407786,0.0,0.0,27,-20.831819026547915,-32.251186564439685,-0.05478220064348516,0.03552803768628729,0.05478220064348516,1.0,-0.05673765137536568,0.0,0.0,2,-3.3427367538387713,-3.3427367538387713,-0.0006730888191860407,0.7316582958234157,0.00249140308927831,1.0,-0.00249140308927831,0.0,0.5,2,-9.342736753838771,-9.342736753838771,-0.0018723276907756103,0.39556657711565046,0.003091403089278355,1.0,-0.003091403089278355,0.0,0.5,2,-15.342736753838773,-15.342736753838773,-0.003070846562365004,0.16873143448345143,0.003691403089278289,1.0,-0.003691403089278289,0.0,0.5,0.5,0.4,0.0,12.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,2.5,b86bd3264ac18afd91f8,27,2,False,27,-10.259401152425063,-17.57009596671376,-0.027357868333362734,0.192525822369469,0.027357868333362734,0.9597108384732059,-0.03285355293365122,0.0,0.0,27,-16.259401152425063,-23.57009596671376,-0.043008339699074916,0.08104943550416116,0.043008339699074916,1.0,-0.04670392531983236,0.0,0.0,27,-22.259401152425067,-29.57009596671376,-0.05841616649503245,0.033325419885501535,0.05841616649503245,1.0,-0.06036409933930176,0.0,0.0,2,-0.7599305752816647,-0.7599305752816647,-0.00015558596686182646,0.923038842436006,0.001974841853566889,1.0,-0.001974841853566889,0.0,0.5,2,-6.759930575281665,-6.759930575281665,-0.001355134775192779,0.4749246004435433,0.0025748418535669337,1.0,-0.0025748418535669337,0.0,0.5,2,-12.759930575281665,-12.759930575281665,-0.0025539635835235552,0.1961848076970522,0.0031748418535668677,1.0,-0.0031748418535668677,0.0,0.5,0.5,0.4,0.0,12.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,1.5,065cee5afddb9c310007,56,18,False,56,-11.877302611880724,-16.610289023258552,-0.06442356136431138,0.10623559628225113,0.06442356136431138,0.8826563590519609,-0.07134130773701741,0.0,0.0,56,-17.877302611880726,-22.610289023258552,-0.0953820137704775,0.03949408226422453,0.0953820137704775,1.0,-0.09909564226067691,0.0,0.0,56,-23.87730261188072,-28.610289023258552,-0.12533374018666565,0.01525883492016519,0.12533374018666565,1.0,-0.12714323507669767,0.0,0.0,18,-10.931330030239286,-16.132251409840194,-0.01950317492371234,0.0847869463384282,0.01950317492371234,1.0,-0.021287227118113594,0.0,0.0,18,-16.931330030239284,-22.132251409840194,-0.030050188013429735,0.03857680375713116,0.030050188013429735,1.0,-0.031234848038774632,0.0,0.0,18,-22.931330030239284,-28.132251409840194,-0.04048998771320378,0.014865558251964419,0.04048998771320378,1.0,-0.04108725202101349,0.0,0.0,0.5,0.4,0.2,6.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,2.5,0ed5a19461996b7ad3fe,57,18,False,57,-11.792431470937007,-15.38969908112663,-0.06506997946802207,0.08382629198902256,0.06506997946802207,0.9823525853141847,-0.0707969570295387,0.0,0.0,57,-17.792431470937007,-21.38969908112663,-0.09654980544164737,0.03677427106513301,0.09654980544164737,1.0,-0.10003863161075954,0.0,0.0,57,-23.79243147093701,-27.38969908112663,-0.12698765939243106,0.01504783526952963,0.12698765939243106,1.0,-0.1287937326821469,0.0,0.0,18,-10.911579640045177,-14.576615176183017,-0.019466358675106266,0.0849273804490477,0.019466358675106266,1.0,-0.021250477858107186,0.0,0.0,18,-16.91157964004518,-20.57661517618302,-0.030013744757629857,0.03862011620979303,0.030013744757629857,1.0,-0.03119844929338933,0.0,0.0,18,-22.91157964004518,-26.57661517618302,-0.040453913891541515,0.014878182101460607,0.040453913891541515,1.0,-0.0410512006541518,0.0,0.0,0.5,0.4,0.2,6.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,1.5,ccf6fda0061ffb6b5b3e,24,2,False,24,-9.418234135613444,-20.298436855491698,-0.02239185642539221,0.25912842825636384,0.02239185642539221,0.8826563590519609,-0.02791560030285878,0.0,0.0,24,-15.418234135613444,-26.298436855491698,-0.03638583064981493,0.10010752871861885,0.03638583064981493,1.0,-0.040106990212573246,0.0,0.0,24,-21.418234135613442,-32.2984368554917,-0.05018771994035098,0.038745052750234474,0.05018771994035098,1.0,-0.052152675656860104,0.0,0.0,2,-3.3427367538387713,-3.3427367538387713,-0.0006730888191860407,0.7316582958234157,0.00249140308927831,1.0,-0.00249140308927831,0.0,0.5,2,-9.342736753838771,-9.342736753838771,-0.0018723276907756103,0.39556657711565046,0.003091403089278355,1.0,-0.003091403089278355,0.0,0.5,2,-15.342736753838773,-15.342736753838773,-0.003070846562365004,0.16873143448345143,0.003691403089278289,1.0,-0.003691403089278289,0.0,0.5,0.5,0.4,0.2,12.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,2.5,d39cf9aff9a12f5b7222,24,2,False,24,-10.061937297005505,-17.535522078233825,-0.02389313776621038,0.20298140480927962,0.02389313776621038,0.9823525853141847,-0.029408399008104436,0.0,0.0,24,-16.061937297005503,-23.535522078233825,-0.037866504960966774,0.09127454592009744,0.037866504960966774,1.0,-0.04158194664872106,0.0,0.0,24,-22.061937297005503,-29.535522078233825,-0.0516480579435189,0.03765715501079389,0.0516480579435189,1.0,-0.05360999253725718,0.0,0.0,2,-0.7599305752816647,-0.7599305752816647,-0.00015558596686182646,0.923038842436006,0.001974841853566889,1.0,-0.001974841853566889,0.0,0.5,2,-6.759930575281665,-6.759930575281665,-0.001355134775192779,0.4749246004435433,0.0025748418535669337,1.0,-0.0025748418535669337,0.0,0.5,2,-12.759930575281665,-12.759930575281665,-0.0025539635835235552,0.1961848076970522,0.0031748418535668677,1.0,-0.0031748418535668677,0.0,0.5,0.5,0.4,0.2,12.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,1.5,e2e189bcd4c737cd3acb,42,9,False,42,-9.653557298075938,-16.429949427642853,-0.03982969674902992,0.2579417491942861,0.03982969674902992,0.9418757118353511,-0.05244923325960793,0.0,0.0,42,-15.653557298075938,-22.429949427642853,-0.06375364302500641,0.1383703899721092,0.06375364302500641,1.0,-0.07355216026415634,0.0,0.0,42,-21.65355729807594,-28.429949427642853,-0.08709533840845218,0.0910822668802007,0.08709533840845218,1.0,-0.09534897555060318,0.0,0.0,9,-15.15954852860166,-16.423812124523252,-0.013562684754179433,0.0,0.013562684754179433,,-0.013562684754179433,0.0,0.0,9,-21.15954852860166,-22.423812124523252,-0.01888473036538274,0.0,0.01888473036538274,,-0.01888473036538274,0.0,0.0,9,-27.15954852860166,-28.423812124523252,-0.024181237457786442,0.0,0.024181237457786442,,-0.024181237457786442,0.0,0.0,2.0,0.2,0.0,6.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,2.5,6c59fd064dc54abdf45c,42,9,False,42,-9.69157333888225,-15.546558198153082,-0.03997260971184757,0.23260107838325553,0.03997260971184757,1.0,-0.05170284573122941,0.0,0.0,42,-15.691573338882248,-21.546558198153082,-0.06389307267602018,0.13531623191559586,0.06389307267602018,1.0,-0.07346362572815102,0.0,0.0,42,-21.69157333888225,-27.546558198153082,-0.08723136762705919,0.09093715479914578,0.08723136762705919,1.0,-0.0954837749191958,0.0,0.0,9,-13.300407905219112,-14.654287274712619,-0.011907802409792057,0.0,0.011907802409792057,,-0.011907802409792057,0.0,0.0,9,-19.30040790521911,-20.65428727471262,-0.017237785703581476,0.0,0.017237785703581476,,-0.017237785703581476,0.0,0.0,9,-25.30040790521911,-26.65428727471262,-0.0225421971444546,0.0,0.0225421971444546,,-0.0225421971444546,0.0,0.0,2.0,0.2,0.0,6.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,1.5,c4153b5a57d767f5e228,20,1,False,20,-5.0781905988760325,-10.676211320331465,-0.010178371103069406,0.5811789185206888,0.013676027933330337,0.9418757118353511,-0.021466668429296232,0.0,0.2,20,-11.07819059887603,-16.676211320331465,-0.02199482033378619,0.32273430801551084,0.02199482033378619,1.0,-0.031993731979501505,0.0,0.2,20,-17.078190598876034,-22.67621132033146,-0.03367717842857698,0.2106209404828073,0.03367717842857698,1.0,-0.042413773022721535,0.0,0.0,1,-24.914030892783313,-24.914030892783313,-0.00249140308927831,0.0,0.00249140308927831,,-0.00249140308927831,0.0,0.0,1,-30.914030892783313,-30.914030892783313,-0.003091403089278355,0.0,0.003091403089278355,,-0.003091403089278355,0.0,0.0,1,-36.914030892783316,-36.914030892783316,-0.003691403089278289,0.0,0.003691403089278289,,-0.003691403089278289,0.0,0.0,2.0,0.2,0.0,12.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,2.5,e7d3a45d632abfee5cf0,20,1,False,20,-6.426167233887547,-17.950610267761448,-0.01283755137085163,0.48978490746989384,0.013977614344643952,1.0,-0.024095522407340586,0.0,0.2,20,-12.42616723388755,-23.950610267761448,-0.024623827287847178,0.29328291843755344,0.024623827287847178,1.0,-0.034595860539872625,0.0,0.0,20,-18.42616723388755,-29.950610267761448,-0.036276336615209126,0.19826777544720092,0.036276336615209126,1.0,-0.04498943203200245,0.0,0.0,1,-19.7484185356691,-19.7484185356691,-0.001974841853566889,0.0,0.001974841853566889,,-0.001974841853566889,0.0,0.0,1,-25.7484185356691,-25.7484185356691,-0.0025748418535669337,0.0,0.0025748418535669337,,-0.0025748418535669337,0.0,0.0,1,-31.7484185356691,-31.7484185356691,-0.0031748418535668677,0.0,0.0031748418535668677,,-0.0031748418535668677,0.0,0.0,2.0,0.2,0.0,12.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,1.5,d78d49ef790a92c40043,40,9,False,40,-9.654525009515014,-16.429949427642853,-0.037974986620981754,0.2609984728551609,0.037974986620981754,0.9728992986536491,-0.0501873911312708,0.0,0.0,40,-15.654525009515016,-22.429949427642853,-0.06081737601442272,0.14428299928915306,0.06081737601442272,1.0,-0.0706466234804064,0.0,0.0,40,-21.654525009515016,-28.429949427642853,-0.08313063871778792,0.09519896634782993,0.08313063871778792,1.0,-0.09142012099689689,0.0,0.0,9,-15.15954852860166,-16.423812124523252,-0.013562684754179433,0.0,0.013562684754179433,,-0.013562684754179433,0.0,0.0,9,-21.15954852860166,-22.423812124523252,-0.01888473036538274,0.0,0.01888473036538274,,-0.01888473036538274,0.0,0.0,9,-27.15954852860166,-28.423812124523252,-0.024181237457786442,0.0,0.024181237457786442,,-0.024181237457786442,0.0,0.0,2.0,0.2,0.2,6.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,2.5,c0d18c1f6f3dfb90cc91,40,9,False,40,-9.790787211756875,-15.546558198153082,-0.03848960841188587,0.23279208740035906,0.03848960841188587,1.0,-0.04980628306946422,0.0,0.0,40,-15.790787211756873,-21.546558198153082,-0.06132007449557497,0.14036496040310395,0.06132007449557497,1.0,-0.07091693331991056,0.0,0.0,40,-21.790787211756875,-27.546558198153082,-0.08362168321805974,0.09466001890380739,0.08362168321805974,1.0,-0.09190672592828919,0.0,0.0,9,-13.300407905219112,-14.654287274712619,-0.011907802409792057,0.0,0.011907802409792057,,-0.011907802409792057,0.0,0.0,9,-19.30040790521911,-20.65428727471262,-0.017237785703581476,0.0,0.017237785703581476,,-0.017237785703581476,0.0,0.0,9,-25.30040790521911,-26.65428727471262,-0.0225421971444546,0.0,0.0225421971444546,,-0.0225421971444546,0.0,0.0,2.0,0.2,0.2,6.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,1.5,c6f98d5ace32bdef12a9,18,1,False,18,-4.571966991051768,-10.676211320331465,-0.008266385079485294,0.6236818509018773,0.014124123867770844,0.9728992986536491,-0.019576487411874344,0.0,0.2,18,-10.571966991051767,-16.676211320331465,-0.018927588804563023,0.35684109904489036,0.020031813084548045,1.0,-0.02895785915644411,0.0,0.2,18,-16.57196699105177,-22.67621132033146,-0.029480486317171817,0.234022347996165,0.029480486317171817,1.0,-0.03825502350854737,0.0,0.0,1,-24.914030892783313,-24.914030892783313,-0.00249140308927831,0.0,0.00249140308927831,,-0.00249140308927831,0.0,0.0,1,-30.914030892783313,-30.914030892783313,-0.003091403089278355,0.0,0.003091403089278355,,-0.003091403089278355,0.0,0.0,1,-36.914030892783316,-36.914030892783316,-0.003691403089278289,0.0,0.003691403089278289,,-0.003691403089278289,0.0,0.0,2.0,0.2,0.2,12.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,2.5,97826c43d3218b3de4b9,18,1,False,18,-6.283819606387306,-17.950610267761448,-0.011312633218098278,0.5123373541215778,0.01245445730296868,1.0,-0.02258799499348807,0.0,0.2,18,-12.283819606387304,-23.950610267761448,-0.021942893043709222,0.31807975068889,0.021942893043709222,1.0,-0.031942335582712644,0.0,0.0,18,-18.283819606387304,-29.950610267761448,-0.032465142673037795,0.21686325301978251,0.032465142673037795,1.0,-0.04121269537020278,0.0,0.0,1,-19.7484185356691,-19.7484185356691,-0.001974841853566889,0.0,0.001974841853566889,,-0.001974841853566889,0.0,0.0,1,-25.7484185356691,-25.7484185356691,-0.0025748418535669337,0.0,0.0025748418535669337,,-0.0025748418535669337,0.0,0.0,1,-31.7484185356691,-31.7484185356691,-0.0031748418535668677,0.0,0.0031748418535668677,,-0.0031748418535668677,0.0,0.0,2.0,0.2,0.2,12.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,1.5,ed31730fc0401106e8ff,41,9,False,41,-12.093147390333197,-16.460334879111684,-0.048429009201790274,0.09254618245434193,0.048429009201790274,0.926901766088748,-0.05287501336638223,0.0,0.0,41,-18.093147390333197,-22.460334879111684,-0.07158663285434663,0.0277985706633203,0.07158663285434663,1.0,-0.07355216026415634,0.0,0.0,41,-24.093147390333197,-28.460334879111684,-0.09419410627016211,0.012758446084584204,0.09419410627016211,1.0,-0.09534897555060318,0.0,0.0,9,-15.15954852860166,-16.423812124523252,-0.013562684754179433,0.0,0.013562684754179433,,-0.013562684754179433,0.0,0.0,9,-21.15954852860166,-22.423812124523252,-0.01888473036538274,0.0,0.01888473036538274,,-0.01888473036538274,0.0,0.0,9,-27.15954852860166,-28.423812124523252,-0.024181237457786442,0.0,0.024181237457786442,,-0.024181237457786442,0.0,0.0,2.0,0.4,0.0,6.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,2.5,6d08854235c94fa4864e,41,9,False,41,-12.132090651646982,-15.627538068706748,-0.04857064223206198,0.06222832465135693,0.04857064223206198,1.0,-0.05170284573122941,0.0,0.0,41,-18.132090651646983,-21.627538068706748,-0.07172489598435827,0.024621308790483753,0.07172489598435827,1.0,-0.07346362572815102,0.0,0.0,41,-24.13209065164698,-27.627538068706748,-0.09432907772240451,0.012738119354411841,0.09432907772240451,1.0,-0.0954837749191958,0.0,0.0,9,-13.300407905219112,-14.654287274712619,-0.011907802409792057,0.0,0.011907802409792057,,-0.011907802409792057,0.0,0.0,9,-19.30040790521911,-20.65428727471262,-0.017237785703581476,0.0,0.017237785703581476,,-0.017237785703581476,0.0,0.0,9,-25.30040790521911,-26.65428727471262,-0.0225421971444546,0.0,0.0225421971444546,,-0.0225421971444546,0.0,0.0,2.0,0.4,0.0,6.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,1.5,4241d66c273af9dee847,19,1,False,19,-10.10176044536802,-21.13778473990101,-0.019043241668806887,0.20851952194648551,0.019043241668806887,0.926901766088748,-0.022292365945979387,0.0,0.0,19,-16.10176044536802,-27.13778473990101,-0.030177180209790655,0.06483722759367318,0.030177180209790655,1.0,-0.03223037483452684,0.0,0.0,19,-22.10176044536802,-33.13778473990101,-0.04119132714356877,0.029502953818318432,0.04119132714356877,1.0,-0.042413773022721535,0.0,0.0,1,-24.914030892783313,-24.914030892783313,-0.00249140308927831,0.0,0.00249140308927831,,-0.00249140308927831,0.0,0.0,1,-30.914030892783313,-30.914030892783313,-0.003091403089278355,0.0,0.003091403089278355,,-0.003091403089278355,0.0,0.0,1,-36.914030892783316,-36.914030892783316,-0.003691403089278289,0.0,0.003691403089278289,,-0.003691403089278289,0.0,0.0,2.0,0.4,0.0,12.0
catchup,4,single,3,0.0,0.0,,,,0.0,market,2.5,ee74cae4edcb84754d2f,19,1,False,19,-11.520683219064352,-18.290207290922112,-0.0216786062427341,0.13103333158736313,0.0216786062427341,1.0,-0.024538884670852745,0.0,0.0,19,-17.520683219064352,-24.290207290922112,-0.03278419190098192,0.053363954904755276,0.03278419190098192,1.0,-0.034595860539872625,0.0,0.0,19,-23.520683219064352,-30.290207290922112,-0.043770274215744975,0.02777257099541336,0.043770274215744975,1.0,-0.04498943203200245,0.0,0.0,1,-19.7484185356691,-19.7484185356691,-0.001974841853566889,0.0,0.001974841853566889,,-0.001974841853566889,0.0,0.0,1,-25.7484185356691,-25.7484185356691,-0.0025748418535669337,0.0,0.0025748418535669337,,-0.0025748418535669337,0.0,0.0,1,-31.7484185356691,-31.7484185356691,-0.0031748418535668677,0.0,0.0031748418535668677,,-0.0031748418535668677,0.0,0.0,2.0,0.4,0.0,12.0
