policy_id,family,lookback,range_minutes,shock_z,gap_bps,volume_z,response_max,target_close_fraction,stop_window,stop_buffer_atr,m18_trades,m18_total_return,m18_geometric_daily_growth,m18_max_drawdown,m18_profit_factor,m18_win_rate,m18_median_trade,m18_h1_return,m18_h2_return,m18_q1_return,m18_q2_return,m18_q3_return,m18_q4_return,m18_positive_quarters,m18_top10_removed_return,m18_top5_positive_share,m18_terminal_exits,m18_bankrupt,m18_max_required_leverage,m18_final_nav,m18_calendar_days
912fa1955a33e9f6,CONTINUATION,3,60,2.0,60.0,1.0,0.5,0.5,30,0.1,7,-0.013706807999997017,-3.78119251417397e-05,0.013706807999997,0.0,0.0,-0.0008721781069577061,-0.012925867365745414,-0.0007911671559739375,-0.012925867365745414,0.0,-0.0007911671559739375,0.0,0,-0.013706807999997017,,0,False,1.5931457682065684,9862.93192000003,365
357c04b86789a131,CONTINUATION,3,60,3.0,30.0,0.0,0.25,0.5,30,0.1,3,-0.0038100365228689315,-1.0458337642238469e-05,0.0038100365228687224,0.0,0.0,-0.0014581590907029704,-0.0038100365228688204,0.0,-0.0023553118515535765,-0.001458159090703015,0.0,0.0,0,-0.0038100365228688204,,0,False,0.7906022748461728,9961.899634771311,365
6b93abd820088e71,CONTINUATION,3,60,3.0,30.0,0.0,0.5,0.5,30,0.1,10,-0.006583060146681197,-1.809524464924106e-05,0.009664630911605888,0.4663667439152365,0.1,-0.0013656491613025417,-0.002962250245188147,-0.003631567513249556,0.0006591783486422642,-0.0036190429990425876,-0.0007911671559739375,-0.002842649368091643,1,-0.012262068680806038,1.0,0,False,1.0231867562930281,9934.169398533188,365
7f6e5929755a4011,CONTINUATION,3,60,3.0,30.0,1.0,0.25,0.5,30,0.1,2,-0.0023553118515535765,-6.460499573535117e-06,0.002355311851553415,0.0,0.0,-0.0011781852762777355,-0.0023553118515535765,0.0,-0.0023553118515535765,0.0,0.0,0.0,0,-0.0023553118515535765,,0,False,0.7906022748461728,9976.446881484464,365
81d04f6d61db0933,CONTINUATION,3,60,3.0,30.0,1.0,0.5,0.5,30,0.1,7,-0.009558716759617725,-2.6313885343909327e-05,0.009558716759617709,0.0,0.0,-0.0015715108883548894,-0.007214318184506019,-0.00236143471652861,-0.005061231466829019,-0.0021640394220956427,-0.0007911671559739375,-0.0015715108883548323,0,-0.009558716759617725,,0,False,1.0231867562930281,9904.412832403823,365
831c078e9724a9cc,CONTINUATION,3,60,3.0,60.0,0.0,0.25,0.5,30,0.1,3,-0.0038100365228689315,-1.0458337642238469e-05,0.0038100365228687224,0.0,0.0,-0.0014581590907029704,-0.0038100365228688204,0.0,-0.0023553118515535765,-0.001458159090703015,0.0,0.0,0,-0.0038100365228688204,,0,False,0.7906022748461728,9961.899634771311,365
ba0b7c459c231fe5,CONTINUATION,3,60,3.0,60.0,0.0,0.5,0.5,30,0.1,6,0.0002517235725785216,6.895670747741889e-07,0.0028510486323950228,1.04958757034345,0.16666666666666666,-0.0008316726314657972,0.0010437164827536982,-0.0007911671559739375,0.0025055290333937386,-0.001458159090703015,-0.0007911671559739375,0.0,1,-0.0054663569699986425,1.0,0,False,0.7906022748461728,10002.517235725785,365
a265920b41d4f3b6,CONTINUATION,3,60,3.0,60.0,1.0,0.25,0.5,30,0.1,2,-0.0023553118515535765,-6.460499573535117e-06,0.002355311851553415,0.0,0.0,-0.0011781852762777355,-0.0023553118515535765,0.0,-0.0023553118515535765,0.0,0.0,0.0,0,-0.0023553118515535765,,0,False,0.7906022748461728,9976.446881484464,365
18718d272c33a9c4,CONTINUATION,3,60,3.0,60.0,1.0,0.5,0.5,30,0.1,4,-0.004014051004258223,-1.1019470603113035e-05,0.004014051004258181,0.0,0.0,-0.0008316726314657972,-0.0032254357070793382,-0.0007911671559739375,-0.0032254357070793382,0.0,-0.0007911671559739375,0.0,0,-0.004014051004258112,,0,False,0.7906022748461728,9959.859489957418,365
58daabac58e0a5ff,CONTINUATION,3,240,2.0,30.0,0.0,0.25,0.5,30,0.1,17,-0.036762917790178706,-0.0001026131080563708,0.03676291779017884,0.04029754470667882,0.11764705882352941,-0.0022588442423020568,-0.010880959820760427,-0.02616667652533311,-0.008934170691594079,-0.001964338867908366,-0.009326819037397849,-0.016998398474431853,0,-0.0382726144599258,1.0,0,False,2.8444702371082258,9632.370822098213,365
57a7b2ccdfc5af69,CONTINUATION,3,240,2.0,30.0,0.0,0.5,0.5,30,0.1,56,-0.08403712568690114,-0.00024046271531596997,0.08515606867886512,0.15024801715753996,0.17857142857142858,-0.0015881227013397432,-0.028590088028159433,-0.0570789292711571,-0.011187303289115103,-0.01759967767093984,-0.011402243865976658,-0.046203509083211136,0,-0.09621724802643328,0.8025771393368034,0,False,2.8444702371082258,9159.628743130988,365
ead70844bffc64d1,CONTINUATION,3,240,2.0,30.0,1.0,0.25,0.5,30,0.1,8,-0.01127427921911317,-3.106339607039654e-05,0.011274279219113306,0.1217635948373244,0.25,-0.0020054901691048364,-0.00614866083018295,-0.005157329056085791,-0.006218428609044868,7.020433953530691e-05,-0.0022588442423020494,-0.002905046862161975,1,-0.012754620589687127,1.0,0,False,1.9240853935930369,9887.257207808869,365
9e2e72ad94ffdcaa,CONTINUATION,3,240,2.0,30.0,1.0,0.5,0.5,30,0.1,24,-0.0315523258076168,-8.783401983003536e-05,0.03155232580761658,0.14680835928869448,0.16666666666666666,-0.0017969361286175336,-0.018393284254753284,-0.013405614837173285,-0.013545124961064747,-0.004914729924668015,-0.005021699564655591,-0.008426229264346219,0,-0.03679887502302659,1.0000000000000002,0,False,2.1990150382551596,9684.476741923832,365
50b244e1a55f9193,CONTINUATION,3,240,2.0,60.0,0.0,0.25,0.5,30,0.1,4,-0.0117538939889964,-3.239267288157599e-05,0.011753893988996242,0.0,0.0,-0.0022424357492325116,-0.005081610810030224,-0.006706362302136837,-0.005081610810030224,0.0,0.0,-0.006706362302136837,0,-0.011753893988996511,,0,False,1.256700572653802,9882.461060110036,365
c37d3831c2bd7d84,CONTINUATION,3,240,2.0,60.0,0.0,0.5,0.5,30,0.1,8,-0.006492399506526247,-1.784522926417953e-05,0.010802553297744766,0.5194532860228104,0.25,-0.0008316726314657972,0.0010073715509071324,-0.0074922236045212864,0.0010073715509071324,0.0,-0.0007911671559739375,-0.006706362302136837,1,-0.012171926315031723,1.0,0,False,1.256700572653802,9935.076004934737,365
f607dd4fbff7fb38,CONTINUATION,3,240,2.0,60.0,1.0,0.25,0.5,30,0.1,2,-0.0023553118515535765,-6.460499573535117e-06,0.002355311851553415,0.0,0.0,-0.0011781852762777355,-0.0023553118515535765,0.0,-0.0023553118515535765,0.0,0.0,0.0,0,-0.0023553118515535765,,0,False,0.7906022748461728,9976.446881484464,365
64ce3026b77daf41,CONTINUATION,3,240,2.0,60.0,1.0,0.5,0.5,30,0.1,4,-0.004014051004258223,-1.1019470603113035e-05,0.004014051004258181,0.0,0.0,-0.0008316726314657972,-0.0032254357070793382,-0.0007911671559739375,-0.0032254357070793382,0.0,-0.0007911671559739375,0.0,0,-0.004014051004258112,,0,False,0.7906022748461728,9959.859489957418,365
d3d70caf1bb648db,CONTINUATION,3,240,3.0,30.0,0.0,0.25,0.5,30,0.1,4,-0.0077577603044887145,-2.1336781315994813e-05,0.007757760304488511,0.0,0.0,-0.002220977099558201,-0.0077577603044887145,0.0,-0.0077577603044887145,0.0,0.0,0.0,0,-0.0077577603044887145,,0,False,1.256700572653802,9922.422396955113,365
375691c69de3c44f,CONTINUATION,3,240,3.0,30.0,0.0,0.5,0.5,30,0.1,12,-0.010681735007561866,-2.9422017250979593e-05,0.01479807906799539,0.38896713446881875,0.16666666666666666,-0.001422325060128501,-0.007075863972041185,-0.003631567513249556,-0.004922476984193791,-0.0021640394220956427,-0.0007911671559739375,-0.002842649368091643,0,-0.017382052901094847,1.0,0,False,1.2972412564189895,9893.182649924382,365
548d534546fb2150,CONTINUATION,3,240,3.0,30.0,1.0,0.25,0.5,30,0.1,3,-0.00503879459430534,-1.3839718273178647e-05,0.0050387945943051815,0.0,0.0,-0.0017521360959076163,-0.00503879459430534,0.0,-0.00503879459430534,0.0,0.0,0.0,0,-0.00503879459430534,,0,False,1.2369908279546562,9949.612054056946,365
dc5fd1bf23544a1a,CONTINUATION,3,240,3.0,30.0,1.0,0.5,0.5,30,0.1,10,-0.015083376893733291,-4.1638278268307793e-05,0.015083376893733475,0.06546207163220819,0.1,-0.0016618234921312528,-0.01275205532335233,-0.00236143471652861,-0.010610978476987887,-0.0021640394220956427,-0.0007911671559739375,-0.0015715108883548323,0,-0.016129448703125604,1.0,0,False,1.2972412564189895,9849.166231062667,365
3348de73ab02fc13,CONTINUATION,3,240,3.0,60.0,0.0,0.25,0.5,30,0.1,3,-0.005081610810030224,-1.3957617939652778e-05,0.005081610810029997,0.0,0.0,-0.0017521360959076163,-0.005081610810030224,0.0,-0.005081610810030224,0.0,0.0,0.0,0,-0.005081610810030224,,0,False,1.256700572653802,9949.183891899698,365
9a0e3a614d1811cf,CONTINUATION,3,240,3.0,60.0,0.0,0.5,0.5,30,0.1,6,-0.0010250352977320132,-2.8097522326575586e-06,0.004123847007720267,0.8514699666498928,0.16666666666666666,-0.0008316726314657972,-0.00023405331705539378,-0.0007911671559739375,-0.00023405331705539378,0.0,-0.0007911671559739375,0.0,0,-0.00673581706752846,1.0,0,False,1.256700572653802,9989.74964702268,365
884075ff5a773ab8,CONTINUATION,3,240,3.0,60.0,1.0,0.25,0.5,30,0.1,2,-0.0023553118515535765,-6.460499573535117e-06,0.002355311851553415,0.0,0.0,-0.0011781852762777355,-0.0023553118515535765,0.0,-0.0023553118515535765,0.0,0.0,0.0,0,-0.0023553118515535765,,0,False,0.7906022748461728,9976.446881484464,365
1489a988ec6df2ff,CONTINUATION,3,240,3.0,60.0,1.0,0.5,0.5,30,0.1,4,-0.004014051004258223,-1.1019470603113035e-05,0.004014051004258181,0.0,0.0,-0.0008316726314657972,-0.0032254357070793382,-0.0007911671559739375,-0.0032254357070793382,0.0,-0.0007911671559739375,0.0,0,-0.004014051004258112,,0,False,0.7906022748461728,9959.859489957418,365
b0edf9af7ba4c11e,CONTINUATION,5,60,2.0,30.0,0.0,0.25,0.5,30,0.1,6,-0.012702839029985036,-3.502461927662459e-05,0.012702839029985261,0.0,0.0,-0.0014936588681914837,-0.012702839029985147,0.0,-0.009526401543515917,-0.003206988547114542,0.0,0.0,0,-0.012702839029985147,,0,False,1.6922353939908492,9872.97160970015,365
17baa0b4dc126c27,CONTINUATION,5,60,2.0,30.0,0.0,0.5,0.5,30,0.1,38,-0.05158930932085182,-0.00014510632728559347,0.05420403154804826,0.16894257555024117,0.21052631578947367,-0.001540090021378063,-0.035417486230527095,-0.016765619176660307,-0.024036012785914274,-0.01166177604268126,-0.0041001439431396225,-0.012717619303278194,0,-0.06094822403327571,0.97296545111137,0,False,1.8423503297656503,9484.106906791481,365
3135817598f4ca2b,CONTINUATION,5,60,2.0,30.0,1.0,0.25,0.5,30,0.1,3,-0.006079617152169314,-1.670718446677988e-05,0.0060796171521693395,0.0,0.0,-0.001529158645679997,-0.006079617152169314,0.0,-0.004557427536208358,-0.00152915864568004,0.0,0.0,0,-0.006079617152169314,,0,False,1.6922353939908492,9939.203828478307,365
70bbd739c144fb73,CONTINUATION,5,60,2.0,30.0,1.0,0.5,0.5,30,0.1,17,-0.010357670713176392,-2.8524756670367246e-05,0.016308920217747797,0.5065711523764437,0.35294117647058826,-0.001231525147047374,-0.015793187231575856,0.005522738156130247,-0.012302161943658962,-0.0035345073699734053,0.0015859116439347343,0.00393059293908582,2,-0.01681798320391359,0.9821046483441674,0,False,1.6922353939908492,9896.423292868236,365
e8f8a0283a5c885c,CONTINUATION,5,60,2.0,60.0,0.0,0.25,0.5,30,0.1,3,-0.0022836186002261893,-6.263624311109162e-06,0.0022836186002261455,0.0,0.0,-0.0006042344566478544,-0.0022836186002261893,0.0,-0.000604234456647812,-0.0016803994988564552,0.0,0.0,0,-0.0022836186002261893,,0,False,0.5077150554703879,9977.163813997739,365
70ae450c63f9f758,CONTINUATION,5,60,2.0,60.0,0.0,0.5,0.5,30,0.1,7,-0.00707988308359786,-1.9465740348167948e-05,0.0070798830835976335,0.026134419742381655,0.14285714285714285,-0.0012495105400963575,-0.003530275734812016,-0.0035621828364160724,-0.0018529899994219612,-0.0016803994988564552,0.00019051929819169366,-0.0037519873086189204,1,-0.007269017493677921,1.0,0,False,0.7891890233143346,9929.201169164022,365
0b5e631737b5612e,CONTINUATION,5,60,2.0,60.0,1.0,0.25,0.5,30,0.1,1,-0.000604234456647812,-1.6559358340106911e-06,0.0006042344566478278,0.0,0.0,-0.0006042344566478544,-0.000604234456647812,0.0,-0.000604234456647812,0.0,0.0,0.0,0,-0.000604234456647812,,0,False,0.33568580924880803,9993.957655433522,365
4aea685c3a84b241,CONTINUATION,5,60,2.0,60.0,1.0,0.5,0.5,30,0.1,3,-0.0016628237315844396,-4.559462913666934e-06,0.0018529899994218794,0.10277535395985876,0.3333333333333333,-0.0006042344566478544,-0.0018529899994219612,0.00019051929819169366,-0.0018529899994219612,0.0,0.00019051929819169366,0.0,1,-0.0018529899994219612,1.0,0,False,0.7891890233143346,9983.371762684155,365
ddc68b20e27bd57b,CONTINUATION,5,60,3.0,30.0,0.0,0.25,0.5,30,0.1,1,-0.001458159090703015,-3.997863896931797e-06,0.001458159090702975,0.0,0.0,-0.0014581590907029704,-0.001458159090703015,0.0,0.0,-0.001458159090703015,0.0,0.0,0,-0.001458159090703015,,0,False,0.5077150554703879,9985.41840909297,365
3e9b9a35ab986f1a,CONTINUATION,5,60,3.0,30.0,0.0,0.5,0.5,30,0.1,3,-0.002456051407349724,-6.737162097536498e-06,0.0034339023457285807,0.28550509830552967,0.3333333333333333,-0.0014581590907029704,-0.002456051407349724,0.0,-0.000999349527244675,-0.001458159090703015,0.0,0.0,0,-0.003433902345728712,1.0,0,False,0.7365345076008942,9975.439485926503,365
54fd4898f9aaeaa2,CONTINUATION,5,60,3.0,30.0,1.0,0.25,0.5,30,0.1,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0,False,0.0,10000.0,365
