policy_id,event_filter,sweep_threshold_atr,peer_max_atr,smt_gap_atr,confirm_mode,confirm_count,stop_buffer_atr,target_mode,start,end,calendar_days,cost_bps,risk_fraction,initial_nav,final_nav,total_return,geometric_daily_growth,maximum_drawdown,trades,wins,losses,win_rate,profit_factor,median_trade_return,mean_trade_return,return_without_top_10pct_winners,top_five_positive_return_share,h1_return,h2_return,median_required_leverage,p95_required_leverage,max_required_leverage,median_hold_hours,p95_hold_hours,funding_events,terminal_exits,bankrupt,fit_gate_pass
7bb5e6ad99c7fe2a,ALL,0.3,0.0,0.25,MIDPOINT,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,10004.205186379708,0.0004205186379708792,1.1518643476815527e-06,0.01937451240598309,7,4,3,0.5714285714285714,1.0144555798788542,0.0030635149218517428,0.0001000845794410034,-0.01071920870498777,1.0000000000000002,-0.013165317336367166,0.01376708400404758,1.0338798439206764,1.5695306767151378,1.619759593174686,3.0,20.374999999999982,3,0,False,False
8eb5fa9e73904a6a,ALL,0.3,0.1,0.25,MIDPOINT,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,10004.205186379708,0.0004205186379708792,1.1518643476815527e-06,0.01937451240598309,7,4,3,0.5714285714285714,1.0144555798788542,0.0030635149218517428,0.0001000845794410034,-0.01071920870498777,1.0000000000000002,-0.013165317336367166,0.01376708400404758,1.0338798439206764,1.5695306767151378,1.619759593174686,3.0,20.374999999999982,3,0,False,False
c0f4e2e190347516,ALL,0.3,0.1,0.1,MIDPOINT,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,10004.205186379708,0.0004205186379708792,1.1518643476815527e-06,0.01937451240598309,7,4,3,0.5714285714285714,1.0144555798788542,0.0030635149218517428,0.0001000845794410034,-0.01071920870498777,1.0000000000000002,-0.013165317336367166,0.01376708400404758,1.0338798439206764,1.5695306767151378,1.619759593174686,3.0,20.374999999999982,3,0,False,False
56982a4ac8f0bac5,ALL,0.3,0.1,0.25,MIDPOINT,2,0.15,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9997.844626740152,-0.0002155373259847826,-5.905766954361624e-07,0.01939500785315107,7,4,3,0.5714285714285714,0.992597972529867,0.0029455683798136198,8.589471389522225e-06,-0.011185994037551827,1.0,-0.013502974383783894,0.013469312844100134,1.0134040152574955,1.5008132667458713,1.5455555549033309,3.0,20.374999999999982,3,0,False,False
7cfdb44a270c5800,ALL,0.3,0.0,0.25,MIDPOINT,2,0.15,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9997.844626740152,-0.0002155373259847826,-5.905766954361624e-07,0.01939500785315107,7,4,3,0.5714285714285714,0.992597972529867,0.0029455683798136198,8.589471389522225e-06,-0.011185994037551827,1.0,-0.013502974383783894,0.013469312844100134,1.0134040152574955,1.5008132667458713,1.5455555549033309,3.0,20.374999999999982,3,0,False,False
b119650b715a7f4b,ALL,0.3,0.1,0.1,MIDPOINT,2,0.15,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9997.844626740152,-0.0002155373259847826,-5.905766954361624e-07,0.01939500785315107,7,4,3,0.5714285714285714,0.992597972529867,0.0029455683798136198,8.589471389522225e-06,-0.011185994037551827,1.0,-0.013502974383783894,0.013469312844100134,1.0134040152574955,1.5008132667458713,1.5455555549033309,3.0,20.374999999999982,3,0,False,False
fce7058387f770d5,ALL,0.3,0.0,0.1,MIDPOINT,2,0.15,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9997.844626740152,-0.0002155373259847826,-5.905766954361624e-07,0.01939500785315107,7,4,3,0.5714285714285714,0.992597972529867,0.0029455683798136198,8.589471389522225e-06,-0.011185994037551827,1.0,-0.013502974383783894,0.013469312844100134,1.0134040152574955,1.5008132667458713,1.5455555549033309,3.0,20.374999999999982,3,0,False,False
07152725038eddbc,ALL,0.15,0.0,0.25,MICRO_BOS,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9971.114708858857,-0.002888529114114302,-7.925198637570574e-06,0.009798703223893646,2,1,1,0.5,0.7052131238069598,-0.001410074162867783,-0.001410074162867783,-0.009798703223893646,1.0,-0.002888529114114302,0.0,0.6657384675497173,0.9724093392334118,1.0064838805316,2.2916666666666665,2.8541666666666665,0,0,False,False
2f19070d4ddb2485,ALL,0.05,0.1,0.25,MICRO_BOS,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9971.114708858857,-0.002888529114114302,-7.925198637570574e-06,0.009798703223893646,2,1,1,0.5,0.7052131238069598,-0.001410074162867783,-0.001410074162867783,-0.009798703223893646,1.0,-0.002888529114114302,0.0,0.6657384675497173,0.9724093392334118,1.0064838805316,2.2916666666666665,2.8541666666666665,0,0,False,False
61dabf92d2b7c681,ALL,0.15,0.1,0.25,MICRO_BOS,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9971.114708858857,-0.002888529114114302,-7.925198637570574e-06,0.009798703223893646,2,1,1,0.5,0.7052131238069598,-0.001410074162867783,-0.001410074162867783,-0.009798703223893646,1.0,-0.002888529114114302,0.0,0.6657384675497173,0.9724093392334118,1.0064838805316,2.2916666666666665,2.8541666666666665,0,0,False,False
63432435aaa2dab2,ALL,0.05,0.0,0.1,MICRO_BOS,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9971.114708858857,-0.002888529114114302,-7.925198637570574e-06,0.009798703223893646,2,1,1,0.5,0.7052131238069598,-0.001410074162867783,-0.001410074162867783,-0.009798703223893646,1.0,-0.002888529114114302,0.0,0.6657384675497173,0.9724093392334118,1.0064838805316,2.2916666666666665,2.8541666666666665,0,0,False,False
6ff261b0fbab1a7b,ALL,0.05,0.0,0.25,MICRO_BOS,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9971.114708858857,-0.002888529114114302,-7.925198637570574e-06,0.009798703223893646,2,1,1,0.5,0.7052131238069598,-0.001410074162867783,-0.001410074162867783,-0.009798703223893646,1.0,-0.002888529114114302,0.0,0.6657384675497173,0.9724093392334118,1.0064838805316,2.2916666666666665,2.8541666666666665,0,0,False,False
9abc8318cf4148ce,ALL,0.05,0.1,0.1,MICRO_BOS,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9971.114708858857,-0.002888529114114302,-7.925198637570574e-06,0.009798703223893646,2,1,1,0.5,0.7052131238069598,-0.001410074162867783,-0.001410074162867783,-0.009798703223893646,1.0,-0.002888529114114302,0.0,0.6657384675497173,0.9724093392334118,1.0064838805316,2.2916666666666665,2.8541666666666665,0,0,False,False
b69939fa345f590f,ALL,0.15,0.1,0.1,MICRO_BOS,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9971.114708858857,-0.002888529114114302,-7.925198637570574e-06,0.009798703223893646,2,1,1,0.5,0.7052131238069598,-0.001410074162867783,-0.001410074162867783,-0.009798703223893646,1.0,-0.002888529114114302,0.0,0.6657384675497173,0.9724093392334118,1.0064838805316,2.2916666666666665,2.8541666666666665,0,0,False,False
d8697d973d815749,ALL,0.15,0.0,0.1,MICRO_BOS,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9971.114708858857,-0.002888529114114302,-7.925198637570574e-06,0.009798703223893646,2,1,1,0.5,0.7052131238069598,-0.001410074162867783,-0.001410074162867783,-0.009798703223893646,1.0,-0.002888529114114302,0.0,0.6657384675497173,0.9724093392334118,1.0064838805316,2.2916666666666665,2.8541666666666665,0,0,False,False
2d6b65e0c3c6d4d8,ALL,0.05,0.1,0.25,MICRO_BOS,2,0.15,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9968.51174846159,-0.0031488251538410728,-8.640491808709072e-06,0.00980425926622297,2,1,1,0.5,0.6788308970276629,-0.0015414637371695553,-0.0015414637371695553,-0.00980425926622297,1.0,-0.0031488251538410728,0.0,0.6458588893907108,0.9454191909358319,0.9787036688852899,2.2916666666666665,2.8541666666666665,0,0,False,False
918e41b06b2262a3,ALL,0.05,0.0,0.1,MICRO_BOS,2,0.15,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9968.51174846159,-0.0031488251538410728,-8.640491808709072e-06,0.00980425926622297,2,1,1,0.5,0.6788308970276629,-0.0015414637371695553,-0.0015414637371695553,-0.00980425926622297,1.0,-0.0031488251538410728,0.0,0.6458588893907108,0.9454191909358319,0.9787036688852899,2.2916666666666665,2.8541666666666665,0,0,False,False
990fd4afef4303f6,ALL,0.15,0.1,0.25,MICRO_BOS,2,0.15,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9968.51174846159,-0.0031488251538410728,-8.640491808709072e-06,0.00980425926622297,2,1,1,0.5,0.6788308970276629,-0.0015414637371695553,-0.0015414637371695553,-0.00980425926622297,1.0,-0.0031488251538410728,0.0,0.6458588893907108,0.9454191909358319,0.9787036688852899,2.2916666666666665,2.8541666666666665,0,0,False,False
